  PMO DEZEMBRO - 2023 - Niveis para 25/11 NW versao 28.0.3                        
     ENERGIA AFLUENTE TOTAL BRUTA (MWmes)                  REE:PARANA                                    

     ANO: 2012
           1        2        3        4        5        6        7        8        9       10       11       12      MEDIA 
     1       0.       0.       0.       0.       0.       0.   14573.   11389.    9408.   13758.   16680.   24914.   15120.
     2       0.       0.       0.       0.       0.       0.   13903.   11442.   12873.   12093.   14344.   23025.   14613.
     3       0.       0.       0.       0.       0.       0.   14627.   13597.   15130.   16061.   22572.   34844.   19472.
     4       0.       0.       0.       0.       0.       0.   14053.   12824.   10061.    9830.   15489.   34765.   16170.
     5       0.       0.       0.       0.       0.       0.   12841.   11205.   10284.   12009.   18016.   41634.   17665.
     6       0.       0.       0.       0.       0.       0.   13332.   12089.   10234.   13344.   18757.   24766.   15420.
     7       0.       0.       0.       0.       0.       0.   14658.   13318.   12709.   16802.   15239.   30003.   17121.
     8       0.       0.       0.       0.       0.       0.   13791.   11405.   10928.   12333.   14159.   27632.   15041.
     9       0.       0.       0.       0.       0.       0.   14216.   11659.    9924.   13612.   16862.   27978.   15709.
    10       0.       0.       0.       0.       0.       0.   13358.   10726.    8827.   11771.   13980.   32341.   15167.
    11       0.       0.       0.       0.       0.       0.   14838.   11964.   10041.   11823.   12059.   26624.   14558.
    12       0.       0.       0.       0.       0.       0.   15391.   12480.    9042.   11432.   12619.   22519.   13914.
    13       0.       0.       0.       0.       0.       0.   15043.   12146.   13812.   14400.   19410.   34711.   18254.
    14       0.       0.       0.       0.       0.       0.   14098.   10577.   11979.   15021.   16688.   30557.   16487.
    15       0.       0.       0.       0.       0.       0.   14622.   10311.    9568.   12785.   18758.   33346.   16565.
    16       0.       0.       0.       0.       0.       0.   13459.   10890.   10305.    8365.   14552.   17701.   12545.
    17       0.       0.       0.       0.       0.       0.   13792.   11392.   13920.    9904.   13223.   18370.   13433.
    18       0.       0.       0.       0.       0.       0.   15263.   11582.    9529.   13157.   14394.   18400.   13721.
    19       0.       0.       0.       0.       0.       0.   14170.   12459.   11021.   13660.   17806.   27549.   16111.
    20       0.       0.       0.       0.       0.       0.   13686.   11236.   10407.   10152.   16129.   31217.   15471.
    21       0.       0.       0.       0.       0.       0.   13755.   11665.    9266.    9873.   11806.   18180.   12424.
    22       0.       0.       0.       0.       0.       0.   13875.   10438.    7822.   12085.   20152.   28270.   15440.
    23       0.       0.       0.       0.       0.       0.   13043.   11033.   10906.   13008.   14545.   33467.   16000.
    24       0.       0.       0.       0.       0.       0.   13568.   12050.   10650.   17571.   20473.   34861.   18196.
    25       0.       0.       0.       0.       0.       0.   15522.   12579.   14111.   15684.   26083.   32025.   19334.
    26       0.       0.       0.       0.       0.       0.   15457.   12064.   15856.   18474.   23236.   30857.   19324.
    27       0.       0.       0.       0.       0.       0.   13315.    9728.    7467.   10011.    9910.   20195.   11771.
    28       0.       0.       0.       0.       0.       0.   14832.   10595.   10939.   10149.   12333.   22714.   13594.
    29       0.       0.       0.       0.       0.       0.   14881.   12559.   14923.   12078.   13978.   23198.   15269.
    30       0.       0.       0.       0.       0.       0.   14259.   11228.   11544.   12729.   14392.   17891.   13674.
    31       0.       0.       0.       0.       0.       0.   14794.   11341.   12353.   12461.   21713.   32600.   17544.
    32       0.       0.       0.       0.       0.       0.   14726.   12180.   13644.   17358.   21798.   43517.   20537.
    33       0.       0.       0.       0.       0.       0.   14187.   11653.    9051.   12053.   17124.   34881.   16491.
    34       0.       0.       0.       0.       0.       0.   13953.   11229.    7791.    9463.   16040.   30453.   14821.
    35       0.       0.       0.       0.       0.       0.   15051.   11590.    9089.   12798.   16905.   27031.   15411.
    36       0.       0.       0.       0.       0.       0.   13909.   11800.   12426.   17104.   20764.   35772.   18629.
    37       0.       0.       0.       0.       0.       0.   14856.   11813.   14931.   15063.   18363.   34065.   18182.
    38       0.       0.       0.       0.       0.       0.   14222.   11910.   13903.   11995.   21792.   27200.   16837.
    39       0.       0.       0.       0.       0.       0.   14889.   11595.   11572.   15511.   25929.   35845.   19223.
    40       0.       0.       0.       0.       0.       0.   13965.   11666.   11137.   15718.   17130.   24869.   15747.
    41       0.       0.       0.       0.       0.       0.   15070.   11161.    8935.   11408.   13515.   19528.   13269.
    42       0.       0.       0.       0.       0.       0.   15439.   12349.   14533.   14366.   18810.   28973.   17411.
    43       0.       0.       0.       0.       0.       0.   15337.   11776.   12661.   14639.   18343.   31827.   17431.
    44       0.       0.       0.       0.       0.       0.   13172.   10447.    7964.   14832.   19963.   29736.   16019.
    45       0.       0.       0.       0.       0.       0.   15281.   11451.    9594.   12782.   17507.   31746.   16394.
    46       0.       0.       0.       0.       0.       0.   13869.   10899.    9762.   12663.   19771.   27288.   15709.
    47       0.       0.       0.       0.       0.       0.   14021.   12332.   15600.   17682.   21556.   32595.   18964.
    48       0.       0.       0.       0.       0.       0.   14765.   12526.   13128.   13754.   16581.   32007.   17127.
    49       0.       0.       0.       0.       0.       0.   13456.   11969.    9736.   11778.   12576.   17059.   12762.
    50       0.       0.       0.       0.       0.       0.   16356.   12631.   11521.   13736.   16663.   25264.   16029.
    51       0.       0.       0.       0.       0.       0.   14448.   11082.    9864.   14568.   19874.   37137.   17829.
    52       0.       0.       0.       0.       0.       0.   13962.   12259.   10893.   11030.   11679.   28728.   14759.
    53       0.       0.       0.       0.       0.       0.   13673.   11476.   12330.   15412.   19156.   26874.   16487.
    54       0.       0.       0.       0.       0.       0.   14793.   11726.    9270.   12443.   17522.   31205.   16160.
    55       0.       0.       0.       0.       0.       0.   14156.   10400.    8715.   15270.   16926.   20463.   14322.
    56       0.       0.       0.       0.       0.       0.   13625.   12341.    9281.   10932.   11036.   16920.   12356.
    57       0.       0.       0.       0.       0.       0.   14447.   11226.   13465.   14874.   17693.   25130.   16139.
    58       0.       0.       0.       0.       0.       0.   13816.   11730.   13268.    9946.   24358.   33251.   17728.
    59       0.       0.       0.       0.       0.       0.   13623.   10299.    9391.    9208.   18044.   28849.   14902.
    60       0.       0.       0.       0.       0.       0.   13762.   11909.   10277.   17941.   20008.   31890.   17631.
    61       0.       0.       0.       0.       0.       0.   12281.    8817.    5548.    6930.    9043.    8625.    8541.
    62       0.       0.       0.       0.       0.       0.   13721.   11437.   12208.   14941.   22353.   27355.   17003.
    63       0.       0.       0.       0.       0.       0.   13856.   11060.   11249.   11578.   19981.   29804.   16255.
    64       0.       0.       0.       0.       0.       0.   13892.   10916.   15422.   23615.   29452.   39912.   22202.
