  PMO DEZEMBRO - 2023 - Niveis para 25/11 NW versao 28.0.3                        
     ENERGIA AFLUENTE TOTAL BRUTA                          SUBMERCADO:SUDESTE                            

     ANO: 2018
           1        2        3        4        5        6        7        8        9       10       11       12      MEDIA 
     1       0.       0.       0.       0.       0.       0.   21645.   18140.   12421.   18620.   27809.   37886.   22754.
     2       0.       0.       0.       0.       0.       0.   19099.   15767.   17816.   19087.   24407.   33585.   21627.
     3       0.       0.       0.       0.       0.       0.   20166.   21178.   20873.   23431.   33788.   50833.   28378.
     4       0.       0.       0.       0.       0.       0.   22350.   21338.   15414.   17025.   24599.   48350.   24846.
     5       0.       0.       0.       0.       0.       0.   16395.   16913.   13495.   16463.   27576.   58773.   24936.
     6       0.       0.       0.       0.       0.       0.   19458.   19045.   13887.   20180.   27895.   34079.   22424.
     7       0.       0.       0.       0.       0.       0.   19398.   20555.   16892.   24371.   24448.   39721.   24231.
     8       0.       0.       0.       0.       0.       0.   19049.   16597.   13232.   19877.   24948.   45346.   23175.
     9       0.       0.       0.       0.       0.       0.   19398.   16470.   12926.   18683.   26468.   38483.   22071.
    10       0.       0.       0.       0.       0.       0.   20317.   16566.   11521.   18850.   22689.   49014.   23159.
    11       0.       0.       0.       0.       0.       0.   21579.   16641.   11617.   14071.   17488.   34197.   19266.
    12       0.       0.       0.       0.       0.       0.   24836.   19116.   12680.   16993.   20332.   33854.   21302.
    13       0.       0.       0.       0.       0.       0.   24769.   18796.   17984.   18695.   26889.   48598.   25955.
    14       0.       0.       0.       0.       0.       0.   20407.   14899.   18215.   23880.   30834.   46107.   25724.
    15       0.       0.       0.       0.       0.       0.   22744.   15902.   11624.   16627.   25159.   44280.   22722.
    16       0.       0.       0.       0.       0.       0.   20633.   15578.   13439.   13055.   30426.   32931.   21010.
    17       0.       0.       0.       0.       0.       0.   18310.   16905.   20602.   14360.   19550.   27271.   19500.
    18       0.       0.       0.       0.       0.       0.   23446.   17454.   11432.   17424.   27040.   30048.   21141.
    19       0.       0.       0.       0.       0.       0.   19185.   18216.   14583.   16856.   23216.   31827.   20647.
    20       0.       0.       0.       0.       0.       0.   18405.   17320.   13389.   16366.   29059.   44989.   23255.
    21       0.       0.       0.       0.       0.       0.   20260.   17412.   12794.   13694.   18551.   29658.   18728.
    22       0.       0.       0.       0.       0.       0.   19147.   15599.    9636.   16142.   30945.   39309.   21797.
    23       0.       0.       0.       0.       0.       0.   18859.   15628.   16018.   21086.   23908.   49071.   24095.
    24       0.       0.       0.       0.       0.       0.   18410.   17837.   11633.   22944.   29797.   43845.   24078.
    25       0.       0.       0.       0.       0.       0.   24012.   19548.   23119.   28663.   41321.   49274.   30989.
    26       0.       0.       0.       0.       0.       0.   22057.   16610.   19628.   24682.   34284.   42736.   26666.
    27       0.       0.       0.       0.       0.       0.   20125.   16894.   15629.   19970.   21745.   34223.   21431.
    28       0.       0.       0.       0.       0.       0.   21058.   13826.   11895.   13141.   19883.   30799.   18434.
    29       0.       0.       0.       0.       0.       0.   22941.   19625.   26349.   20795.   27118.   37392.   25703.
    30       0.       0.       0.       0.       0.       0.   21591.   16556.   15114.   17606.   22565.   29064.   20416.
    31       0.       0.       0.       0.       0.       0.   20662.   14684.   18074.   16466.   31562.   45863.   24552.
    32       0.       0.       0.       0.       0.       0.   24925.   20269.   19236.   26378.   33845.   58529.   30530.
