  PMO DEZEMBRO - 2023 - Niveis para 25/11 NW versao 28.0.3                        
     ENERGIA AFLUENTE TOTAL BRUTA                          SUBMERCADO:NORTE                              

     ANO: 2018
           1        2        3        4        5        6        7        8        9       10       11       12      MEDIA 
     1       0.       0.       0.       0.   17794.    9950.    4859.    3490.    2529.    2296.    4410.    9771.    6888.
     2       0.       0.       0.       0.   26641.   14286.    6401.    3829.    2424.    2771.    5657.   12233.    9280.
     3       0.       0.       0.       0.   26815.   11441.    5136.    3113.    2083.    2692.    4757.    8154.    8024.
     4       0.       0.       0.       0.   21192.    8313.    4337.    2583.    1788.    1847.    3443.    8944.    6556.
     5       0.       0.       0.       0.   23294.   11019.    5707.    3362.    2210.    2883.    4636.    7770.    7610.
     6       0.       0.       0.       0.   24415.   13833.    5308.    3170.    2099.    1806.    3354.    5739.    7466.
     7       0.       0.       0.       0.   27543.   12782.    6133.    3698.    2315.    2260.    2743.    4454.    7741.
     8       0.       0.       0.       0.   18144.    8022.    4663.    3311.    2531.    2778.    4255.   12269.    6997.
     9       0.       0.       0.       0.   18244.    9293.    4925.    3253.    2307.    2461.    3859.    7029.    6422.
    10       0.       0.       0.       0.   15065.    7134.    4561.    2824.    2117.    2224.    3526.    6380.    5479.
    11       0.       0.       0.       0.   18378.   11091.    4504.    2608.    1888.    1483.    2596.    5096.    5955.
    12       0.       0.       0.       0.   18498.    8067.    4161.    2351.    1768.    1101.    1820.    9486.    5907.
    13       0.       0.       0.       0.   20556.   12694.    5858.    3616.    2509.    2689.    4020.    9414.    7670.
    14       0.       0.       0.       0.   24226.   15825.    6738.    4073.    2759.    2803.    4019.    5659.    8263.
    15       0.       0.       0.       0.   21797.    9741.    5004.    3005.    2013.    2091.    3999.    6071.    6715.
    16       0.       0.       0.       0.   19866.    8067.    4334.    2551.    1623.    1618.    2846.    4963.    5734.
    17       0.       0.       0.       0.   24577.   11177.    5424.    3351.    2214.    3199.    5201.    7860.    7875.
    18       0.       0.       0.       0.   20212.   11188.    4974.    3208.    2115.    1990.    3673.    7656.    6877.
    19       0.       0.       0.       0.   21752.   10758.    5504.    3574.    2546.    1913.    4025.    8199.    7284.
    20       0.       0.       0.       0.   22089.    9907.    5366.    3280.    2454.    2353.    2462.    4428.    6542.
    21       0.       0.       0.       0.   19433.   10167.    6430.    4218.    3135.    3376.    4201.   10032.    7624.
    22       0.       0.       0.       0.   18997.    7335.    4486.    2344.    1707.    1574.    3631.    8386.    6058.
    23       0.       0.       0.       0.   19141.   11952.    5840.    3311.    2119.    2387.    5553.    9158.    7432.
    24       0.       0.       0.       0.   21657.    7927.    5050.    2854.    1944.    1675.    4271.    6755.    6517.
    25       0.       0.       0.       0.   25010.   11566.    5762.    3154.    2155.    1793.    2423.    4718.    7073.
    26       0.       0.       0.       0.   24779.   14637.    6927.    4345.    2896.    3565.    5858.   13901.    9613.
    27       0.       0.       0.       0.   16236.    7310.    4585.    3389.    2324.    2700.    4402.   10799.    6468.
    28       0.       0.       0.       0.   23480.   12839.    5186.    3247.    2294.    2194.    4379.    8466.    7761.
    29       0.       0.       0.       0.   20267.    9329.    5329.    3424.    2549.    2667.    5049.   10584.    7400.
    30       0.       0.       0.       0.   21765.   11018.    6130.    3594.    2631.    2952.    4883.    9842.    7852.
    31       0.       0.       0.       0.   23150.   16946.    8253.    4530.    3258.    3624.    5500.   11688.    9618.
    32       0.       0.       0.       0.   20283.    7065.    5690.    3254.    2266.    2136.    4026.   13290.    7251.
    33       0.       0.       0.       0.   22664.    8919.    5522.    3171.    2345.    2318.    3082.    6174.    6774.
    34       0.       0.       0.       0.   20244.   12772.    5526.    3550.    2696.    2600.    3086.    3715.    6774.
    35       0.       0.       0.       0.   24014.    9050.    4356.    2502.    1548.     961.    1104.    3549.    5885.
    36       0.       0.       0.       0.   21936.   15459.    6520.    3967.    2622.    2507.    2606.    5898.    7689.
    37       0.       0.       0.       0.   26268.   11164.    5812.    3609.    2371.    2714.    3879.    8357.    8022.
    38       0.       0.       0.       0.   18402.   10618.    5922.    3935.    2964.    2898.    3620.    9100.    7182.
    39       0.       0.       0.       0.   20356.   11842.    6020.    3817.    2929.    2728.    3892.   12638.    8028.
    40       0.       0.       0.       0.   18680.    8749.    5772.    3709.    2770.    2803.    5526.   13352.    7670.
    41       0.       0.       0.       0.   21202.   12855.    7034.    4560.    3405.    4002.    6653.   11137.    8856.
    42       0.       0.       0.       0.   22419.   11364.    4809.    3177.    2154.    1994.    4325.   10017.    7532.
    43       0.       0.       0.       0.   21486.   11477.    5203.    3356.    2372.    1998.    4348.    9740.    7498.
    44       0.       0.       0.       0.   22288.    8764.    4720.    3148.    2645.    2342.    3084.    4682.    6459.
    45       0.       0.       0.       0.   30775.   15378.    5632.    3398.    2397.    3038.    3411.   10433.    9308.
    46       0.       0.       0.       0.   18308.    8584.    4469.    2747.    2130.    1967.    2181.    6731.    5890.
    47       0.       0.       0.       0.   18384.    9585.    5193.    3393.    2716.    2653.    3827.    9834.    6948.
    48       0.       0.       0.       0.   18423.    7905.    5568.    3842.    2690.    2909.    4294.    7089.    6590.
    49       0.       0.       0.       0.   18764.    6705.    3710.    2824.    1688.     989.    2124.    6570.    5422.
    50       0.       0.       0.       0.   20649.   12750.    5081.    3402.    2332.    1961.    3598.    7589.    7170.
    51       0.       0.       0.       0.   16110.    5925.    4404.    2899.    2138.    1839.    2712.    3538.    4946.
    52       0.       0.       0.       0.   21943.   10126.    5800.    3167.    2227.    2637.    4805.    8171.    7360.
    53       0.       0.       0.       0.   17420.    7553.    4756.    2800.    2013.    1766.    3023.    5690.    5628.
    54       0.       0.       0.       0.   21023.   13551.    5385.    3431.    2285.    2665.    4921.   15659.    8615.
    55       0.       0.       0.       0.   17766.    7675.    4091.    2779.    1884.    1815.    3908.    9191.    6139.
