  PMO DEZEMBRO - 2023 - Niveis para 25/11 NW versao 28.0.3                        
     ENERGIA AFLUENTE TOTAL BRUTA                          SUBMERCADO:NORDESTE                           

     ANO: 2016
           1        2        3        4        5        6        7        8        9       10       11       12      MEDIA 
     1       0.       0.       0.    6295.    3668.    2592.    2466.    2272.    1907.    2111.    6157.    5687.    3684.
     2       0.       0.       0.    4052.    2864.    2547.    2307.    2073.    1786.    3168.    7866.   11907.    4286.
     3       0.       0.       0.    5782.    4178.    3006.    3070.    2778.    2788.    3400.    4427.   12904.    4704.
     4       0.       0.       0.    8512.    5644.    3205.    2571.    2207.    2091.    3026.    5779.    8662.    4633.
     5       0.       0.       0.    8278.    5352.    3712.    3398.    2851.    2804.    2815.    3761.    5148.    4235.
     6       0.       0.       0.    4804.    2724.    2069.    1805.    1581.    1212.    1776.    2674.    9475.    3125.
     7       0.       0.       0.   15941.   10027.    5202.    3896.    3090.    2495.    2011.    1115.    5510.    5476.
     8       0.       0.       0.    6920.    4394.    2865.    2582.    2432.    2159.    2414.    6536.    8729.    4337.
     9       0.       0.       0.    7467.    5859.    3499.    3435.    3144.    2896.    2724.    5036.   12272.    5148.
    10       0.       0.       0.    3823.    3176.    2634.    2730.    2169.    2124.    2673.    4821.   10890.    3893.
    11       0.       0.       0.    8746.    6313.    3424.    2876.    2384.    2162.    1692.    1693.    2790.    3565.
    12       0.       0.       0.    4016.    2073.    1473.    1385.    1335.     932.     914.    5084.    7366.    2731.
    13       0.       0.       0.    6005.    4433.    3386.    2605.    2527.    2121.    2440.    7838.   11455.    4757.
    14       0.       0.       0.    4032.    2472.    2519.    2273.    1938.    1412.    1368.    1578.    3533.    2347.
    15       0.       0.       0.    5396.    2109.    2327.    2491.    2385.    2415.    2726.    2934.   12521.    3923.
    16       0.       0.       0.    6329.    4256.    2948.    2275.    1915.    1563.    1655.    1679.    4048.    2963.
    17       0.       0.       0.    8315.    4801.    4153.    3127.    2457.    2041.    1878.    2022.    4959.    3750.
    18       0.       0.       0.   12090.    4922.    3145.    2937.    2408.    2190.    2005.    2407.    7607.    4412.
    19       0.       0.       0.    7430.    4310.    2318.    1903.    1866.    1464.    2259.    3522.    8999.    3786.
    20       0.       0.       0.    4439.    1377.    1712.    1813.    1857.    2189.    2061.    2553.    6645.    2738.
    21       0.       0.       0.    4479.    3997.    2717.    2886.    2673.    2600.    1938.    3425.    8459.    3686.
    22       0.       0.       0.    7639.    5473.    3361.    3250.    3178.    2702.    3981.    7122.   10247.    5217.
    23       0.       0.       0.    2970.    2463.    2670.    2693.    2111.    1892.    1948.    2921.    6588.    2917.
    24       0.       0.       0.    4489.    3458.    2774.    2701.    2422.    2561.    3942.    7653.   13698.    4855.
    25       0.       0.       0.   14346.    7748.    4430.    2989.    2872.    2080.    2363.    3093.    4219.    4904.
    26       0.       0.       0.   14753.    5568.    4006.    3190.    2635.    2301.    2709.    5338.    8749.    5472.
    27       0.       0.       0.    4659.    1737.    1445.    1374.    1094.    1090.     843.    2509.    5390.    2238.
    28       0.       0.       0.   10499.    6344.    4565.    3653.    3165.    2659.    2918.    6729.   15280.    6201.
    29       0.       0.       0.    6544.    4899.    3279.    2971.    2608.    2384.    3227.    6181.   16542.    5404.
    30       0.       0.       0.    5442.   11971.    5957.    4731.    4140.    3874.    4193.    5537.   15099.    6772.
    31       0.       0.       0.    8090.    4616.    3101.    2565.    2647.    2463.    2264.    3146.    4326.    3691.
    32       0.       0.       0.    7058.    2364.    2222.    2525.    2114.    2375.    3266.    9784.   12736.    4938.
    33       0.       0.       0.    9532.    6727.    3602.    2792.    2656.    2511.    2238.    4191.    7183.    4604.
    34       0.       0.       0.    4580.    2676.    2492.    2093.    2056.    1640.    1723.    2050.    4127.    2604.
    35       0.       0.       0.    9695.    5525.    3331.    3111.    2630.    2055.    1481.    1277.    6508.    3957.
    36       0.       0.       0.    4630.    6058.    3442.    3015.    2515.    2126.    1403.    2270.    5520.    3442.
    37       0.       0.       0.   11223.    4292.    2847.    2431.    1975.    1566.    1356.    2519.    4710.    3658.
    38       0.       0.       0.    7083.    5950.    4056.    3228.    3153.    2430.    1876.    2682.    4503.    3885.
    39       0.       0.       0.   13459.   10618.    5169.    4167.    3952.    3312.    3129.    5935.   11376.    6791.
    40       0.       0.       0.    4075.    3501.    3015.    3257.    2790.    2663.    2679.    8882.   14780.    5071.
    41       0.       0.       0.    6692.    4092.    3112.    2861.    2808.    3024.    3736.    6226.    5061.    4179.
    42       0.       0.       0.    7450.    5029.    3536.    3055.    2715.    2358.    3084.    7024.   10846.    5011.
    43       0.       0.       0.   10622.    4448.    2995.    2599.    2202.    1903.    2377.    6485.    8636.    4696.
    44       0.       0.       0.    2564.    1068.    1422.    1904.    1983.    1878.    2183.    2341.    4557.    2211.
    45       0.       0.       0.   11904.    5977.    3462.    3098.    2781.    2538.    2351.    2860.    5481.    4495.
    46       0.       0.       0.    7142.    2803.    1891.    2015.    1907.    1607.    1591.    3170.    5530.    3073.
    47       0.       0.       0.    6171.    5815.    3602.    3131.    2947.    2756.    2759.    8188.   11292.    5184.
    48       0.       0.       0.    8157.    5079.    3804.    2987.    2493.    2475.    2184.    2793.    3282.    3695.
    49       0.       0.       0.    3085.    1820.    1787.    1669.    1144.     723.     371.     464.    7005.    2008.
    50       0.       0.       0.   10820.    6328.    3445.    2687.    2326.    1831.    2054.    2802.    5352.    4183.
    51       0.       0.       0.    4027.    2328.    2575.    3219.    2758.    2584.    2279.    2466.    3541.    2864.
    52       0.       0.       0.    4915.    3281.    2386.    1994.    1522.    1251.     753.    1183.    5165.    2494.
    53       0.       0.       0.    2675.    1423.    1787.    2148.    1870.    1671.    1029.     957.    4206.    1974.
    54       0.       0.       0.    6486.    5553.    3145.    2421.    2098.    1866.    2167.    4416.    7829.    3998.
    55       0.       0.       0.    7307.    3892.    3023.    2582.    2192.    2005.    2163.    3624.    5948.    3637.
    56       0.       0.       0.    3596.    4202.    2453.    2049.    1680.    1846.    1899.    4907.    8744.    3486.
    57       0.       0.       0.    5569.    5525.    3834.    3433.    2813.    2457.    2933.    3886.    7429.    4209.
    58       0.       0.       0.    5290.    6104.    3576.    2657.    2581.    2216.    2105.    2464.    8663.    3962.
    59       0.       0.       0.    5742.    1820.    1825.    1773.    1942.    1990.    2953.    4445.    6888.    3264.
    60       0.       0.       0.    7106.    6272.    4078.    3854.    3690.    3263.    3245.    4551.    7773.    4870.
    61       0.       0.       0.    3441.    1119.    1858.    1700.    1916.    1550.    2803.    4629.    7251.    2919.
    62       0.       0.       0.    7297.    7501.    5124.    4798.    4459.    4072.    5049.    8213.    8866.    6153.
    63       0.       0.       0.    7442.    7572.    3789.    3084.    2711.    2896.    3170.    7773.    9192.    5292.
    64       0.       0.       0.    9823.    4583.    3042.    3779.    3166.    3037.    3169.    4832.    6854.    4698.
    65       0.       0.       0.    8350.    5944.    3246.    2801.    2777.    2826.    3139.    5797.    7205.    4676.
    66       0.       0.       0.    8421.    4574.    2798.    2027.    1645.     933.     500.    1308.    5006.    3024.
    67       0.       0.       0.   24138.   12512.    4955.    3875.    3366.    3157.    3337.    4415.   11130.    7876.
    68       0.       0.       0.    8947.    4307.    3041.    2465.    2390.    1878.    1560.    2384.    6224.    3688.
    69       0.       0.       0.    9774.    5375.    4069.    3267.    2990.    2829.    2360.    4633.    7770.    4785.
    70       0.       0.       0.    2352.    1158.    2321.    2299.    2060.    1714.    2468.    3277.    6576.    2692.
    71       0.       0.       0.    2694.     970.    2947.    3217.    2977.    3163.    3623.    6101.    8993.    3854.
    72       0.       0.       0.    7483.    4331.    2886.    2864.    2704.    2815.    4337.    5669.    8039.    4570.
    73       0.       0.       0.    9738.    4543.    3389.    3068.    2764.    2793.    3683.    4269.    5695.    4438.
    74       0.       0.       0.    4110.    3020.    3786.    3319.    2981.    2723.    2957.    4363.    9401.    4073.
    75       0.       0.       0.    4470.    2480.    1757.    2050.    1927.    1629.    1854.    2665.    6003.    2759.
    76       0.       0.       0.    5801.    2291.    1544.    1649.    1359.    1251.    1168.    2381.    7988.    2826.
    77       0.       0.       0.    7686.    6838.    3937.    4089.    3492.    3470.    4573.    7819.   10264.    5796.
    78       0.       0.       0.    4298.    3042.    2662.    2464.    1835.    1723.    1069.    3846.    9350.    3365.
    79       0.       0.       0.    7169.    7541.    3830.    3321.    2926.    2245.    2815.    3917.   12578.    5149.
    80       0.       0.       0.    6112.    3004.    2330.    2502.    2052.    1703.     800.    1487.   11154.    3460.
    81       0.       0.       0.    3155.    1166.    1999.    1996.    1894.    1556.    3231.    7839.   15578.    4268.
    82       0.       0.       0.    5557.    2512.    2820.    2199.    2283.    2486.    2291.    2428.    3946.    2947.
