  PMO DEZEMBRO - 2023 - Niveis para 25/11 NW versao 28.0.3                        
     ENERGIA AFLUENTE TOTAL BRUTA (MWmes)                  REE:NORTE                                     

     ANO: 2012
           1        2        3        4        5        6        7        8        9       10       11       12      MEDIA 
     1       0.   13733.   16048.   13463.   11385.    5590.    2760.    1985.    1799.    1787.    2867.    6072.    7044.
     2       0.   16410.   15778.   15841.   10419.    4231.    2492.    1857.    1689.    1560.    2430.    4544.    7023.
     3       0.   13882.   12939.   15553.    9627.    4323.    2556.    1869.    1402.    2171.    4072.    5976.    6761.
     4       0.   20072.   21353.   15632.    7266.    3521.    2830.    2220.    1845.    2353.    4333.    7456.    8080.
     5       0.   15743.   17717.   16434.    9437.    4414.    2710.    1971.    1566.    1870.    3282.    5109.    7296.
     6       0.   15800.   17095.   14293.    7377.    3403.    2335.    1717.    1349.    1409.    3080.    8090.    6904.
     7       0.   21975.   25560.   19166.   11048.    4440.    2382.    1499.    1083.     869.    1192.    2805.    8365.
     8       0.   12261.   16047.   15556.   12218.    6753.    3697.    2547.    2312.    2582.    3535.    5269.    7525.
     9       0.   13715.   18043.   15626.   12647.    5356.    2965.    2070.    1667.    2112.    3708.    8624.    7867.
    10       0.   13778.   18750.   15769.    8751.    4163.    2660.    1829.    1374.    1157.    1542.    4580.    6760.
    11       0.   14364.   17376.   13748.    6399.    2919.    1913.    1296.     951.     688.    1552.    5008.    6019.
    12       0.   12269.   13519.    8212.    3573.    2414.    1561.    1125.    1167.    1023.    1182.    2299.    4395.
    13       0.   17308.   21687.   20474.   12425.    5543.    3240.    2228.    1762.    1806.    2307.    3006.    8344.
    14       0.   14740.   19015.   20668.   15806.    6719.    3384.    2228.    1549.    1599.    2306.    3889.    8355.
    15       0.   14752.   13223.   12804.    8759.    4435.    2696.    1961.    1354.    2538.    3445.    8232.    6745.
    16       0.   18441.   15712.   13744.    6329.    2273.    1424.     981.     735.     524.    1136.    1573.    5716.
    17       0.   17867.   16570.   23382.   14299.    6713.    3977.    2761.    1791.    1867.    2247.    6444.    8902.
    18       0.   16408.   15434.   11387.    7270.    2993.    1778.    1210.     975.    1183.    4722.    7468.    6439.
    19       0.   16482.   17471.   13459.    8779.    4771.    2704.    2032.    1717.    1970.    4100.    7169.    7332.
    20       0.   12984.   12385.   13954.    8887.    4818.    2638.    1625.    1158.    1182.    1554.    1352.    5685.
    21       0.   14138.   21823.   19290.   13079.    6423.    3638.    2551.    2107.    2398.    3277.    8328.    8823.
    22       0.   13912.   14935.   11073.    5430.    2850.    1930.    1438.    1188.    1314.    3386.    5624.    5735.
    23       0.   12664.   13971.   15805.    7538.    3203.    2295.    1813.    1468.    1845.    2976.    4853.    6221.
    24       0.   13702.   17173.   13696.    7866.    3374.    2083.    1666.    1291.    1333.    1769.    6715.    6424.
    25       0.   19841.   17359.   15472.    7698.    4272.    2451.    1703.    1227.    1056.    1915.    2231.    6839.
    26       0.   22045.   20833.   20775.   15483.    7083.    3786.    2772.    2282.    2536.    6119.   10841.   10414.
    27       0.   12991.   21108.   18194.   12216.    5173.    3132.    2256.    1971.    2138.    3859.   10967.    8546.
    28       0.   19235.   15520.   12794.    8846.    4373.    2411.    1717.    1514.    2233.    2330.    4998.    6907.
    29       0.   14428.   17974.   16637.    9585.    4417.    2680.    2041.    1832.    2366.    2779.    3270.    7092.
    30       0.   17170.   26055.   22087.   12737.    6553.    3883.    2820.    2129.    2620.    4243.    7923.    9838.
    31       0.   14868.   12902.   16412.    9699.    4617.    2935.    2238.    1853.    1912.    2764.    4268.    6770.
    32       0.   18222.   16330.   17437.   11017.    5094.    2873.    2075.    1946.    1611.    2610.    3273.    7499.
    33       0.   18809.   20220.   17518.    9042.    4500.    3050.    2276.    2000.    1973.    3428.    7085.    8173.
    34       0.   13980.   15645.   13341.    8244.    4654.    2756.    1872.    1200.    1055.    1768.    3722.    6203.
    35       0.   17235.   19389.   11964.    6370.    2393.    1433.     875.     707.     735.    2812.    6526.    6404.
    36       0.   14989.   18003.   13305.    8390.    3419.    1975.    1242.     859.    1270.    1984.   11972.    7037.
    37       0.   20554.   16918.   20292.   12979.    6518.    3692.    2544.    1848.    2089.    3268.    7669.    8943.
    38       0.   15424.   26222.   23524.   15196.    7064.    3835.    2576.    1987.    2254.    2820.    2787.    9426.
    39       0.   19653.   20719.   18313.   12689.    6836.    3669.    2408.    2240.    2395.    2865.    8606.    9127.
    40       0.   13277.   16983.   19078.   12262.    5623.    3112.    2266.    2075.    2086.    3053.    2668.    7498.
    41       0.   15037.   16740.   15524.   10119.    5770.    3522.    2600.    2056.    1800.    2624.    3281.    7188.
    42       0.   17664.   17762.   16563.    9636.    3925.    2333.    1714.    1460.    1990.    3499.    7261.    7619.
    43       0.   18183.   16240.   13878.    8187.    3924.    2204.    1739.    1494.    1112.    2545.    3893.    6673.
    44       0.   12560.   13479.   12316.    8487.    4914.    2814.    1930.    1160.    1382.    2555.    5832.    6130.
    45       0.   26706.   21485.   16096.    8608.    3993.    2573.    1772.    1416.    2363.    3738.    8366.    8829.
    46       0.   14661.   13763.    9176.    4476.    2854.    2050.    1419.    1386.    1110.    2138.    3492.    5139.
    47       0.   12844.   19399.   21752.   13599.    5838.    3286.    2290.    2050.    1942.    2746.    4514.    8205.
    48       0.   17321.   16780.   21234.   13253.    6519.    3673.    2523.    1958.    2157.    3341.    3748.    8410.
    49       0.   12733.   14581.   10959.    5880.    2073.    1266.     830.     828.     671.     944.    2688.    4859.
