  PMO DEZEMBRO - 2023 - Niveis para 25/11 NW versao 28.0.3                        
     ENERGIA AFLUENTE TOTAL BRUTA                          SUBMERCADO:SUDESTE                            

     ANO: 2012
           1        2        3        4        5        6        7        8        9       10       11       12      MEDIA 
     1       0.       0.       0.       0.   34454.   27092.   19365.   15722.   13080.   15755.   22231.   40736.   23554.
     2       0.       0.       0.       0.   31343.   22874.   23432.   18849.   15430.   15630.   32795.   57202.   27194.
     3       0.       0.       0.       0.   32448.   33994.   25037.   19478.   22313.   26758.   32148.   46581.   29845.
     4       0.       0.       0.       0.   35263.   35905.   23099.   16800.   17350.   23125.   34941.   62951.   31179.
     5       0.       0.       0.       0.   27201.   24180.   19540.   15787.   14702.   30984.   39237.   60946.   29072.
     6       0.       0.       0.       0.   30002.   28829.   21282.   19291.   17888.   16737.   24879.   43927.   25354.
     7       0.       0.       0.       0.   31752.   32941.   23097.   19784.   14983.   14453.   22018.   31073.   23762.
     8       0.       0.       0.       0.   30217.   24760.   18717.   16874.   14115.   25870.   30221.   52728.   26688.
     9       0.       0.       0.       0.   31834.   26392.   20290.   16980.   14669.   15816.   20374.   41664.   23502.
    10       0.       0.       0.       0.   32315.   25999.   18453.   17542.   13270.   22992.   32280.   55976.   27353.
    11       0.       0.       0.       0.   35608.   26775.   20139.   15006.    9871.   15663.   21612.   38054.   22841.
    12       0.       0.       0.       0.   39058.   31547.   20656.   16734.   13105.   14517.   18402.   59293.   26664.
    13       0.       0.       0.       0.   40992.   33210.   24202.   18346.   16414.   23124.   31945.   74414.   32831.
    14       0.       0.       0.       0.   33565.   22634.   24489.   21436.   20641.   22799.   23954.   41061.   26322.
    15       0.       0.       0.       0.   36014.   23325.   18603.   15409.   12761.   22056.   26941.   37865.   24122.
    16       0.       0.       0.       0.   32703.   23010.   20294.   14455.   16287.   14346.   19159.   28155.   21051.
    17       0.       0.       0.       0.   30579.   23928.   22879.   14696.   10858.   13900.   20988.   28274.   20763.
    18       0.       0.       0.       0.   36418.   25116.   18695.   16051.   12840.   11037.   15693.   26188.   20255.
    19       0.       0.       0.       0.   31561.   28021.   21438.   16451.   14394.   12837.   22219.   23590.   21314.
    20       0.       0.       0.       0.   29594.   23321.   17660.   14637.   16861.   24807.   24389.   26787.   22257.
    21       0.       0.       0.       0.   31778.   27393.   20172.   14120.   11028.   16231.   17106.   26928.   20594.
    22       0.       0.       0.       0.   30990.   22761.   17290.   16047.   17057.   14037.   28716.   30659.   22195.
    23       0.       0.       0.       0.   29347.   23241.   21843.   18761.   14648.   27929.   42240.   49663.   28459.
    24       0.       0.       0.       0.   29354.   26958.   17608.   16404.   14981.   18856.   38298.   52786.   26906.
    25       0.       0.       0.       0.   38430.   31345.   30118.   25761.   31309.   25580.   31432.   44489.   32308.
    26       0.       0.       0.       0.   36755.   26143.   22602.   19507.   18612.   19264.   28595.   51566.   27880.
    27       0.       0.       0.       0.   31702.   23230.   22232.   18246.   13351.   18010.   25896.   44217.   24611.
    28       0.       0.       0.       0.   35032.   21546.   19558.   14763.   10327.   12119.   22038.   43330.   22339.
    29       0.       0.       0.       0.   36009.   33046.   33682.   21832.   21067.   23735.   43761.   57711.   33855.
    30       0.       0.       0.       0.   34988.   27208.   20876.   16500.   13424.   12542.   21596.   24547.   21460.
    31       0.       0.       0.       0.   34011.   22632.   25704.   18241.   21012.   22014.   24134.   40871.   26077.
    32       0.       0.       0.       0.   39217.   32708.   24868.   20853.   21233.   31074.   43030.   67750.   35092.
    33       0.       0.       0.       0.   32788.   26880.   23166.   17434.   17643.   30473.   33379.   49684.   28931.
    34       0.       0.       0.       0.   33259.   24577.   17025.   14692.   14396.   16462.   25782.   32714.   22363.
    35       0.       0.       0.       0.   35207.   29832.   26481.   19688.   15951.   19750.   29811.   43743.   27558.
    36       0.       0.       0.       0.   33489.   26492.   18784.   18849.   20089.   20765.   22623.   42907.   25500.
    37       0.       0.       0.       0.   35017.   25735.   28019.   21248.   17741.   27178.   40097.   72114.   33394.
    38       0.       0.       0.       0.   34803.   32882.   26578.   18420.   27235.   21913.   25241.   48264.   29417.
    39       0.       0.       0.       0.   36370.   25254.   22878.   19408.   22361.   19367.   26084.   44678.   27050.
    40       0.       0.       0.       0.   32655.   32038.   27564.   24257.   23137.   23002.   29084.   48623.   30045.
    41       0.       0.       0.       0.   37681.   23576.   18014.   13688.   10923.   14608.   21929.   36977.   22175.
    42       0.       0.       0.       0.   39692.   33473.   29361.   23316.   20879.   20041.   27637.   40330.   29341.
    43       0.       0.       0.       0.   40515.   27601.   23724.   17983.   18768.   21990.   27334.   56298.   29277.
    44       0.       0.       0.       0.   31591.   24067.   17185.   17984.   17208.   19265.   23226.   39389.   23739.
    45       0.       0.       0.       0.   38404.   26742.   24276.   19635.   17412.   22713.   27668.   45001.   27731.
    46       0.       0.       0.       0.   33220.   24404.   18998.   16037.   15888.   16169.   25092.   35891.   23212.
    47       0.       0.       0.       0.   30952.   30476.   27616.   24292.   27121.   25345.   31863.   51583.   31156.
    48       0.       0.       0.       0.   37578.   30261.   24479.   19154.   15070.   22197.   31159.   37641.   27192.
    49       0.       0.       0.       0.   30920.   31846.   21687.   18134.   13226.   10877.   23012.   25504.   21901.
    50       0.       0.       0.       0.   41308.   31862.   26552.   20883.   18395.   17023.   24388.   33715.   26766.
    51       0.       0.       0.       0.   42048.   31686.   21427.   19813.   17448.   23451.   27011.   46190.   28634.
    52       0.       0.       0.       0.   32922.   29229.   22112.   16616.   13535.   22813.   22795.   40772.   25099.
    53       0.       0.       0.       0.   33628.   26808.   22189.   19418.   15263.   17204.   15811.   27737.   22257.
    54       0.       0.       0.       0.   35280.   29300.   20396.   17973.   16823.   18841.   25320.   45590.   26190.
    55       0.       0.       0.       0.   33100.   20330.   17240.   16070.   12013.   12589.   17601.   30160.   19888.
    56       0.       0.       0.       0.   30284.   34921.   22825.   21710.   17240.   16095.   19641.   35418.   24767.
    57       0.       0.       0.       0.   32508.   21857.   20627.   15553.   12482.   13079.   19859.   30837.   20850.
    58       0.       0.       0.       0.   32211.   29537.   23955.   18992.   27556.   28376.   37028.   43322.   30122.
    59       0.       0.       0.       0.   28359.   17185.   16051.   10781.   15720.   18765.   39970.   49829.   24582.
    60       0.       0.       0.       0.   32072.   31379.   21896.   20403.   19092.   20344.   33457.   54341.   29123.
    61       0.       0.       0.       0.   24518.   13523.   12688.   11077.    7635.    7140.   29883.   45928.   19049.
    62       0.       0.       0.       0.   29697.   25955.   22120.   17404.   18721.   17716.   40029.   46967.   27326.
    63       0.       0.       0.       0.   29504.   22037.   19376.   16769.   19568.   20611.   24345.   50853.   25383.
    64       0.       0.       0.       0.   29628.   19166.   21957.   21538.   22435.   24329.   35105.   39947.   26763.
    65       0.       0.       0.       0.   33008.   42504.   29999.   24154.   32581.   32545.   44461.   62012.   37658.
    66       0.       0.       0.       0.   31942.   24496.   22522.   18318.   15734.   17502.   29068.   47258.   25855.
    67       0.       0.       0.       0.   45431.   42029.   26950.   22821.   22704.   25547.   42309.   54976.   35346.
    68       0.       0.       0.       0.   34712.   26408.   19080.   15296.   17955.   26103.   34043.   46623.   27527.
    69       0.       0.       0.       0.   43410.   39254.   28348.   21643.   28596.   27717.   34068.   61217.   35532.
    70       0.       0.       0.       0.   31794.   22785.   17458.   15232.   14261.   14673.   24661.   34798.   21958.
