  PMO DEZEMBRO - 2023 - Niveis para 25/11 NW versao 28.0.3                        
     ENERGIA AFLUENTE TOTAL BRUTA (MWmes)                  REE:SUL                                       

     ANO: 2017
           1        2        3        4        5        6        7        8        9       10       11       12      MEDIA 
     1       0.    8525.    7539.    5581.    4544.    7100.    5833.    1537.    6769.    4703.    1724.     993.    4986.
     2       0.    3796.    3318.    1507.    2006.    4306.    4714.   13538.   16839.    6360.    5060.    1941.    5762.
     3       0.    2772.    3274.    1467.    1860.    4339.    9707.    5289.   12660.    4722.    1555.    8292.    5085.
     4       0.    4256.    6460.    4934.    9316.    8896.    7844.    3771.   11267.    6633.    3439.    2031.    6259.
     5       0.    3889.    4059.    1862.    2749.    2272.   22169.   23210.   14955.    5453.    3083.    1915.    7783.
     6       0.    4368.    2654.    3341.    3765.    2546.    1396.    1413.    5882.    5454.    2981.    3322.    3375.
     7       0.    5104.    3247.    2110.    2988.    5403.    6012.    4262.    6517.    5332.    7797.    3137.    4719.
     8       0.    6058.    2699.    2156.    2149.    2821.   11470.   10165.   11257.   14306.   10804.    4344.    7112.
     9       0.    8715.    3873.    5577.    3942.    3791.    2341.    1130.    5118.    5952.    3150.    2719.    4210.
    10       0.   14461.    6976.    5487.    7012.    4336.   13497.    8829.   12897.    8291.   10414.    3825.    8730.
    11       0.    5093.    1809.    4316.    4454.    6084.    3135.    4696.   14412.   24301.   12578.    4459.    7758.
    12       0.    6751.    3334.    6395.    8807.    5600.    9649.    3383.    4827.    4781.    6151.    6382.    6006.
    13       0.    9879.    4572.    3234.    3007.    3482.    5287.    3928.    6501.    4976.    4750.    2190.    4710.
    14       0.    3223.    2000.    2128.    1751.    7452.    3156.    1755.    2433.    4593.    4686.    2420.    3236.
    15       0.    3909.    2591.    1154.     635.    1126.    1568.    3081.    2929.    2861.    3766.    1299.    2265.
    16       0.    6062.    3559.    3520.    4234.    7378.    2956.    3122.    3182.    2809.    1980.    1989.    3708.
    17       0.    2844.    4670.    1986.    3600.    2493.    5958.    4392.    1568.    4157.    2941.    1415.    3275.
    18       0.    4138.    4642.    2940.    1711.    7512.    4152.    3379.    2664.    5622.    2844.    3508.    3919.
    19       0.    6226.    3846.    3729.    2803.    1325.    1201.    1981.    1448.    1744.    1799.    1919.    2547.
    20       0.    5692.    3615.    4103.    6765.    9569.   12367.    6412.    2006.    4212.     911.    2609.    5296.
    21       0.    5060.    3214.    2421.    1040.    1410.    1658.    4528.    5123.    3395.    6182.    2516.    3323.
    22       0.    5598.    3518.    4413.    9590.    6162.    7120.   12706.    9874.    5394.    4749.    2202.    6484.
    23       0.    6944.    2998.    4721.    7209.    8129.   10298.    6005.    4723.    3059.    1258.    1275.    5147.
    24       0.    6448.    5323.    6268.    7350.    7633.    3911.    8517.   11838.    4976.    7016.    2789.    6552.
    25       0.    3902.    1693.    2458.    6952.    3436.    6110.    3151.    4642.    5152.    1928.    1566.    3726.
    26       0.    5261.    3349.    3275.    1700.    3423.    3252.    3062.    6082.    6273.    1755.    1108.    3504.
    27       0.    9412.    5632.   10396.    9963.    7721.    6011.   29076.   14463.    5659.    3200.    1496.    9366.
    28       0.    4014.     835.    1882.    1198.    1129.     731.     899.    1223.    2607.    1934.     618.    1552.
    29       0.    7667.    4046.    4963.    4265.    9277.    6736.   11305.   10351.    6437.    5083.    5570.    6882.
    30       0.    6892.    4659.    7602.    7511.    5225.    4738.    6613.    4601.    3554.    1859.    2093.    5031.
