  PMO DEZEMBRO - 2023 - Niveis para 25/11 NW versao 28.0.3                        
     ENERGIA AFLUENTE TOTAL BRUTA (MWmes)                  REE:ITAIPU                                    

     ANO: 2011
           1        2        3        4        5        6        7        8        9       10       11       12      MEDIA 
     1       0.       0.    4764.    4952.    2699.    2234.    2413.    3451.    2332.    2956.    2600.    1286.    2969.
     2       0.       0.    3913.    3735.    4341.    4151.    2989.    1919.    2552.    4392.    3698.    4893.    3658.
     3       0.       0.    3967.    5324.    4993.    4457.    4136.    4058.    5252.    4991.    4428.    2429.    4404.
     4       0.       0.    6804.    7459.    6029.    4994.    4553.    3367.    2270.    5526.    3258.    3847.    4811.
     5       0.       0.    3098.    5269.    3427.    2445.    2695.    4615.    5960.    6073.    3812.    2849.    4024.
     6       0.       0.    2876.    4663.    3516.    4203.    4062.    3222.    2830.    5081.    3610.    3002.    3707.
     7       0.       0.    2352.    5467.    4032.    4646.    3938.    2604.    2161.    3078.    3240.    2320.    3384.
     8       0.       0.    4031.    5601.    4260.    4442.    3205.    4750.    5945.    5943.    3421.    5341.    4694.
     9       0.       0.    5293.    4812.    4528.    3220.    2562.    1808.    1103.    2581.    3657.    2388.    3195.
    10       0.       0.    6751.    4863.    2886.    4044.    3484.    3999.    3621.    5333.    3347.    7124.    4545.
    11       0.       0.    4043.    3159.    2562.    1713.    1303.    1710.    2324.    2955.    5920.    3754.    2944.
    12       0.       0.    5898.    5059.    4293.    3920.    3028.    3085.    1976.    3496.    2303.    3577.    3663.
    13       0.       0.    8086.    6104.    3794.    3012.    2590.    2625.    2760.    6130.    5547.    5331.    4598.
    14       0.       0.    5694.    4494.    5964.    6390.    5740.    4306.    4063.    6254.    5393.    5885.    5418.
    15       0.       0.    6088.    4794.    3062.    2854.    1780.    3043.    2713.    2434.    2264.    3594.    3263.
    16       0.       0.    5945.    4305.    4316.    3282.    4625.    3392.    2539.    3036.    2492.    2682.    3661.
    17       0.       0.    2450.    4150.    3811.    2216.    1332.    1312.     884.     741.    1195.    1479.    1957.
    18       0.       0.    3352.    4308.    2329.    2235.    3333.    1927.    1883.    3451.    2980.    1729.    2753.
    19       0.       0.    3969.    4899.    5025.    4378.    2652.    2061.    2007.    1947.    1367.    1428.    2973.
    20       0.       0.    4160.    6781.    5547.    5873.    6411.    5794.    4800.    4260.    4978.    3269.    5187.
    21       0.       0.    5346.    5915.    4645.    2616.    1852.    2530.    1674.    2321.    2603.    2997.    3250.
    22       0.       0.    4716.    4735.    3045.    3189.    3275.    1645.    1777.    2175.    1550.    1228.    2734.
    23       0.       0.    4839.    3526.    4270.    4340.    3352.    4569.    5197.    3451.    3570.    1615.    3873.
    24       0.       0.    3602.    4310.    2014.    1906.    1928.    1915.    3763.    4630.    2460.    7069.    3360.
    25       0.       0.    4194.    4992.    6381.    7144.    5696.    4375.    5302.    6129.    4864.    4963.    5404.
    26       0.       0.    4720.    5187.    4433.    4065.    4063.    2752.    1717.    3013.    1975.    1008.    3293.
    27       0.       0.    6418.    6957.    8625.    8085.    6016.    4449.    5163.    7187.    5163.    4710.    6277.
    28       0.       0.    3708.    2959.    1926.    1448.     866.    1245.     630.     993.    1319.    1002.    1610.
    29       0.       0.    4845.    4580.    7038.    4711.    4112.    4451.    5617.    6638.    5822.    5501.    5331.
    30       0.       0.    5597.    3985.    3291.    2750.    1635.    1123.    3132.    1745.     497.     778.    2453.
    31       0.       0.    4671.    2761.    4110.    3062.    2646.    1673.     539.     743.    2557.    1688.    2445.
    32       0.       0.    7350.    6310.    5421.    5331.    5122.    4900.    5451.    7663.    4666.    4368.    5658.
    33       0.       0.    4504.    5990.    8866.    7337.    5401.    5252.    5254.    5988.    6339.    4744.    5968.
    34       0.       0.    4516.    4096.    1557.    1950.    2365.    2120.    1444.    1921.    4206.    1442.    2562.
    35       0.       0.    4242.    5501.    5520.    4209.    3339.    4271.    5992.    5811.    3944.    4615.    4745.
