  PMO DEZEMBRO - 2023 - Niveis para 25/11 NW versao 28.0.3                        
     ENERGIA AFLUENTE TOTAL BRUTA (MWmes)                  REE:IGUACU                                    

     ANO: 2013
           1        2        3        4        5        6        7        8        9       10       11       12      MEDIA 
     1       0.    3911.    4939.    2364.    1326.    3428.    3912.    1194.    2745.    1794.    1201.     716.    2503.
     2       0.    2659.    3099.    1389.    2938.    4066.    2020.    2556.   10580.    5512.    5740.    3722.    4026.
     3       0.    1733.    5159.    2510.    2891.    5674.   10705.    8274.    8910.    9388.    3120.    4988.    5759.
     4       0.    3050.    6491.    5031.    7586.    6243.    6598.    1810.    5766.    2995.    4112.    2405.    4735.
     5       0.    2790.    3988.    1662.    1307.    1414.   12159.   12659.   11975.    5959.    3973.    2124.    5455.
     6       0.    3209.    2996.    1767.    4413.    3437.    2260.    1318.    3156.    2105.    4563.    4363.    3053.
     7       0.    2549.    2344.    1103.    2156.    3643.    1333.    1761.    1803.    8477.    7258.    2785.    3201.
     8       0.    5550.    3616.    1662.    2428.    1953.   14812.    8106.    9123.    5286.    9600.    6546.    6244.
     9       0.    9364.    4729.    3571.    1363.    1415.     653.     862.    3115.   13338.    6494.    3469.    4397.
    10       0.   13321.    6317.    3511.    6344.    4849.   12127.    4177.    6961.    4444.   11232.    4865.    7104.
    11       0.    5663.    2319.    1873.    1553.    1672.     776.    3205.    5730.   19016.    8877.    3524.    4928.
    12       0.    7192.    3788.    6412.    6526.    5857.    6123.    1265.    2488.    2168.    5388.    5357.    4779.
    13       0.    6080.    3591.    1118.    1024.    1487.    1443.    1704.    3717.    4011.    4876.    2528.    2871.
    14       0.    3598.    1965.    1257.    2000.   11558.    6019.    2279.    3309.    4180.    4506.    2979.    3968.
    15       0.    3252.    2616.    1038.     961.     721.     473.    1469.     660.    2151.    3298.    1562.    1655.
    16       0.    4220.    3316.    2239.    2709.   11013.    4615.    2019.    1185.    1278.    2047.    1584.    3293.
    17       0.    2226.    3756.    1762.     960.     828.     553.    1193.     386.    1450.    3188.    1904.    1655.
    18       0.    2503.    3482.    1459.    1145.    6352.    2347.    1958.    1583.    5771.    3099.    2570.    2934.
    19       0.    4166.    3192.    3354.    2144.    1061.     199.    1274.     627.    1527.    1651.    1763.    1905.
    20       0.    3893.    4798.    2659.    5003.    8408.   10582.    4858.    2081.    3206.    2093.    3510.    4645.
    21       0.    4503.    3280.    2855.    1403.    1349.    1202.    2789.    2614.    5102.    8091.    3589.    3343.
    22       0.    4501.    3118.    2097.    5155.    5093.    1889.    2886.    3498.    1962.    3406.    1868.    3225.
    23       0.    6578.    3797.    6175.    9820.    9248.   12256.    7087.    5171.    3918.    1822.    1182.    6096.
    24       0.    4290.    2702.    1574.    1952.    2648.     552.    2106.    4062.    2185.    6844.    2865.    2889.
    25       0.    3244.    2756.    5277.    8671.    5881.    4132.    5950.    7580.    7125.    3947.    1998.    5142.
    26       0.    4299.    2585.    1483.     938.    1976.     430.    1155.    1343.    1280.     934.    1034.    1587.
    27       0.    8050.    4439.   13780.    8021.    6060.    2710.   12232.   11454.    7858.    4331.    1169.    7282.
    28       0.    4450.    1587.    1018.     888.     932.      70.     830.     764.    1322.    2057.    1023.    1358.
    29       0.    5453.    3241.    6640.    3032.    6236.    4440.    4429.    6869.   12144.    7026.    5226.    5885.
    30       0.    6182.    3043.    2204.    2112.    1722.     476.    6330.    4441.    4109.    1810.    1718.    3104.
    31       0.    4145.    1959.    1780.    1548.    2119.    1181.    1044.     983.    9242.    3251.    2099.    2668.
    32       0.    6459.    4663.    1852.    2421.    5772.   12406.   12725.   14514.   12737.    3952.    5066.    7506.
    33       0.    4928.    4379.   12853.    9019.    7644.   10288.    9741.   10135.   12854.    4229.    2316.    8035.
    34       0.    5344.    3152.    2159.    3538.    5190.    4415.    2646.    3035.   13117.    2959.    1888.    4313.
    35       0.    4624.    3458.    9514.    4885.    4052.    3262.   14583.   17944.   11807.    6014.    3269.    7583.
    36       0.    7200.    3183.    2707.    3647.    9758.    5983.    2435.    2124.    7224.    1471.     523.    4205.
    37       0.    4725.    2947.    3068.    3363.    1782.    3716.    6809.   10348.    6059.    7222.    5232.    5025.
    38       0.    7604.    4786.    2933.    1968.    4073.    1256.    1500.    1066.    1822.    1238.    2406.    2786.
    39       0.    7278.    2630.    2925.    1640.    1251.     178.    1041.    2109.    5663.    5580.    6236.    3321.
    40       0.    9320.    5744.    7412.    9508.   12139.   10391.    4356.    1685.    3154.    1827.    2613.    6195.
    41       0.    6726.    3389.    1694.    1057.    1060.     534.     915.    4192.    4986.    4007.    7831.    3308.
    42       0.    6511.    4236.    2364.    5317.    4009.    3282.    3274.    5794.    7698.    2864.    1521.    4261.
    43       0.    6165.    4462.    6977.    4592.    8769.    8144.    4603.    4935.    3475.    2819.    1206.    5104.
    44       0.    9244.    7048.    6744.    9506.    6084.    7394.    5487.    5572.   10229.    3421.    1934.    6606.
    45       0.    3735.    3904.    4501.    5728.    5827.    4568.    2910.    3736.    3900.    3270.    1051.    3921.
    46       0.    5764.    4744.    3645.    4355.    5137.    4637.    6363.    3111.    3336.    1412.    1203.    3973.
    47       0.    8503.    5546.    3863.    8591.   11618.    8508.    7157.    6583.    3060.    1972.    2090.    6135.
    48       0.    9666.    5499.    2948.    3266.    2476.    4966.    1931.    1196.   17727.    7066.    5304.    5640.
    49       0.    8814.    6601.    3252.    5030.    7183.    6435.    6276.    6463.    2920.    3988.    2136.    5373.
    50       0.    4485.    3038.    4599.    4869.    5269.    2395.    1195.     710.    2862.    3384.    1775.    3144.
    51       0.   11321.    5241.    2651.    3230.    4298.    5234.    2410.    2402.    7368.    7885.    3972.    5092.
    52       0.    5328.    3094.    1449.    4411.    9007.    7873.    4626.    8922.    3420.    3581.    5384.    5190.
    53       0.    4280.    2315.    1101.    3119.    1242.     174.     546.     444.    4837.    5191.    3055.    2391.
    54       0.    3528.    1953.    2633.    4187.    6711.    1750.    1665.    2965.    5448.    6321.    4284.    3768.
    55       0.    3112.    1143.     905.     975.    2890.     575.    3235.    1897.    1842.    3496.    2750.    2075.
    56       0.    2981.    2005.    3312.    6580.    7882.    2008.    2915.    3576.    4670.    7937.    6118.    4544.
    57       0.    2284.    1115.     487.     428.     815.      42.    3071.    5248.    5275.    8926.    4054.    2886.
    58       0.    2292.    1577.     742.    5407.    3851.    2271.    7228.    7099.    5408.    5190.    2147.    3928.
    59       0.    1633.    1353.    2082.     788.    2735.     157.    7534.    9135.   10959.    5622.    2577.    4052.
    60       0.    2522.    2057.    1995.    2207.    4189.    1660.    5063.    2840.    4378.    5713.    3011.    3239.
    61       0.    3391.    3009.    5294.    6650.    8833.    2712.    3384.    7325.    8751.    4822.    2729.    5173.
