  PMO DEZEMBRO - 2023 - Niveis para 25/11 NW versao 28.0.3                        
     ENERGIA AFLUENTE TOTAL BRUTA (MWmes)                  REE:NORDESTE                                  

     ANO: 2024
           1        2        3        4        5        6        7        8        9       10       11       12      MEDIA 
     1       0.       0.       0.       0.       0.       0.       0.       0.      92.       1.      45.    4577.    1179.
     2       0.       0.       0.       0.       0.       0.       0.       0.      86.      12.     622.    3133.     963.
     3       0.       0.       0.       0.       0.       0.       0.       0.      85.      20.     144.    6511.    1690.
     4       0.       0.       0.       0.       0.       0.       0.       0.      86.       5.      11.    1366.     367.
     5       0.       0.       0.       0.       0.       0.       0.       0.     366.     189.     346.    4305.    1301.
     6       0.       0.       0.       0.       0.       0.       0.       0.     102.       7.      20.    2210.     585.
     7       0.       0.       0.       0.       0.       0.       0.       0.    1062.    1259.    1984.    5966.    2568.
     8       0.       0.       0.       0.       0.       0.       0.       0.     110.       4.      58.    2945.     779.
     9       0.       0.       0.       0.       0.       0.       0.       0.      80.      37.      47.    8158.    2080.
    10       0.       0.       0.       0.       0.       0.       0.       0.      56.      38.      64.    4930.    1272.
    11       0.       0.       0.       0.       0.       0.       0.       0.     513.     502.     337.    2902.    1063.
    12       0.       0.       0.       0.       0.       0.       0.       0.      28.      33.       3.    1447.     378.
    13       0.       0.       0.       0.       0.       0.       0.       0.     103.       2.     449.    1854.     602.
    14       0.       0.       0.       0.       0.       0.       0.       0.      79.       7.     247.    3682.    1004.
    15       0.       0.       0.       0.       0.       0.       0.       0.      53.       2.     276.    5952.    1571.
    16       0.       0.       0.       0.       0.       0.       0.       0.     130.       0.      83.     801.     254.
    17       0.       0.       0.       0.       0.       0.       0.       0.     528.     245.    1725.    2014.    1128.
    18       0.       0.       0.       0.       0.       0.       0.       0.     325.      18.      87.    4648.    1270.
    19       0.       0.       0.       0.       0.       0.       0.       0.     130.       0.      20.    2997.     787.
    20       0.       0.       0.       0.       0.       0.       0.       0.      76.       1.      53.    2696.     706.
    21       0.       0.       0.       0.       0.       0.       0.       0.      48.      47.      71.    3535.     925.
    22       0.       0.       0.       0.       0.       0.       0.       0.     159.      11.      26.    6165.    1590.
    23       0.       0.       0.       0.       0.       0.       0.       0.      29.      62.      65.    3091.     812.
    24       0.       0.       0.       0.       0.       0.       0.       0.     115.       0.      79.    4190.    1096.
    25       0.       0.       0.       0.       0.       0.       0.       0.     505.     158.     412.    1372.     612.
    26       0.       0.       0.       0.       0.       0.       0.       0.     359.      22.     266.    2813.     865.
    27       0.       0.       0.       0.       0.       0.       0.       0.      78.       1.       4.    2832.     729.
    28       0.       0.       0.       0.       0.       0.       0.       0.     465.     409.    1102.    3010.    1246.
    29       0.       0.       0.       0.       0.       0.       0.       0.     123.       0.      87.    2926.     784.
    30       0.       0.       0.       0.       0.       0.       0.       0.     101.      15.      90.    4272.    1120.
    31       0.       0.       0.       0.       0.       0.       0.       0.     218.      51.     256.    2286.     703.
    32       0.       0.       0.       0.       0.       0.       0.       0.      82.       0.    1071.    8210.    2341.
    33       0.       0.       0.       0.       0.       0.       0.       0.     455.     217.      50.    2422.     786.
    34       0.       0.       0.       0.       0.       0.       0.       0.      91.       4.      23.    1412.     382.
    35       0.       0.       0.       0.       0.       0.       0.       0.     253.      37.      32.    4522.    1211.
    36       0.       0.       0.       0.       0.       0.       0.       0.      63.     210.      76.    6884.    1808.
    37       0.       0.       0.       0.       0.       0.       0.       0.     430.      95.     298.    2767.     898.
    38       0.       0.       0.       0.       0.       0.       0.       0.     126.       0.    1532.    2984.    1160.
    39       0.       0.       0.       0.       0.       0.       0.       0.     568.    1314.    1613.    8687.    3045.
    40       0.       0.       0.       0.       0.       0.       0.       0.      78.      22.      58.    8753.    2228.
    41       0.       0.       0.       0.       0.       0.       0.       0.     170.       2.      86.    2644.     726.
    42       0.       0.       0.       0.       0.       0.       0.       0.     122.       0.    1402.    4389.    1478.
    43       0.       0.       0.       0.       0.       0.       0.       0.     263.       9.      26.    2642.     735.
    44       0.       0.       0.       0.       0.       0.       0.       0.      23.      10.       8.    7424.    1866.
    45       0.       0.       0.       0.       0.       0.       0.       0.     649.     276.     258.    3273.    1114.
    46       0.       0.       0.       0.       0.       0.       0.       0.     213.       5.      22.    3207.     862.
    47       0.       0.       0.       0.       0.       0.       0.       0.      82.      69.     397.    4233.    1195.
    48       0.       0.       0.       0.       0.       0.       0.       0.     193.      37.     341.    1818.     597.
    49       0.       0.       0.       0.       0.       0.       0.       0.      70.      11.     187.    2406.     669.
    50       0.       0.       0.       0.       0.       0.       0.       0.     259.      39.      17.    1991.     577.
    51       0.       0.       0.       0.       0.       0.       0.       0.      21.      56.      69.   12011.    3039.
    52       0.       0.       0.       0.       0.       0.       0.       0.     155.      10.      71.    1950.     547.
    53       0.       0.       0.       0.       0.       0.       0.       0.      32.      29.     204.    4440.    1176.
    54       0.       0.       0.       0.       0.       0.       0.       0.      86.      17.      16.    1352.     368.
    55       0.       0.       0.       0.       0.       0.       0.       0.     211.      34.      83.    3972.    1075.
    56       0.       0.       0.       0.       0.       0.       0.       0.      45.     154.      17.    2441.     664.
    57       0.       0.       0.       0.       0.       0.       0.       0.      79.      13.     283.    5171.    1387.
    58       0.       0.       0.       0.       0.       0.       0.       0.      91.      34.     305.    1259.     422.
    59       0.       0.       0.       0.       0.       0.       0.       0.     123.       0.     128.    1579.     457.
    60       0.       0.       0.       0.       0.       0.       0.       0.      83.      34.      97.   12376.    3148.
    61       0.       0.       0.       0.       0.       0.       0.       0.      49.       1.      19.    1589.     415.
    62       0.       0.       0.       0.       0.       0.       0.       0.     266.     239.    1525.   10677.    3177.
    63       0.       0.       0.       0.       0.       0.       0.       0.     134.       1.      15.    2419.     642.
