  PMO DEZEMBRO - 2023 - Niveis para 25/11 NW versao 28.0.3                        
     ENERGIA AFLUENTE TOTAL BRUTA (MWmes)                  REE:MADEIRA                                   

     ANO: 2022
           1        2        3        4        5        6        7        8        9       10       11       12      MEDIA 
     1       0.       0.       0.       0.       0.    3241.    2028.    1212.     699.    1823.    2109.    3842.    2136.
     2       0.       0.       0.       0.       0.    3099.    1318.    1511.    1654.    2133.    3231.    6338.    2755.
     3       0.       0.       0.       0.       0.    3828.    2394.    1120.     871.    1542.    4140.    4613.    2644.
     4       0.       0.       0.       0.       0.    3363.    1649.     897.     714.    1121.    2138.    4016.    1985.
     5       0.       0.       0.       0.       0.    3277.    2406.    1748.    1477.    1728.    3300.    6017.    2850.
     6       0.       0.       0.       0.       0.    4672.    4182.    2398.    1585.    1693.    1767.    2454.    2679.
     7       0.       0.       0.       0.       0.    2999.    1913.     837.     419.     750.    2574.    5796.    2184.
     8       0.       0.       0.       0.       0.    2754.    1391.     654.     698.    1767.    3487.    4665.    2202.
     9       0.       0.       0.       0.       0.    2776.    2267.    1146.    1607.    2345.    2721.    4616.    2497.
    10       0.       0.       0.       0.       0.    3345.    2389.    1271.    1386.    1244.    3954.    7263.    2979.
    11       0.       0.       0.       0.       0.    4105.    2459.    1430.     804.     705.    1373.    2771.    1950.
    12       0.       0.       0.       0.       0.    4226.    2370.     920.     583.     961.    2565.    3903.    2218.
    13       0.       0.       0.       0.       0.    3322.    1378.     782.     423.     972.    2756.    5566.    2171.
    14       0.       0.       0.       0.       0.    4000.    2508.    1704.    1286.    1421.    2860.    3646.    2489.
    15       0.       0.       0.       0.       0.    5022.    3467.    1711.    1111.    1178.    2211.    4200.    2700.
    16       0.       0.       0.       0.       0.    3747.    1849.    1494.    1388.    2071.    2963.    4762.    2610.
    17       0.       0.       0.       0.       0.    4087.    2192.    1434.     972.     816.    3002.    4497.    2429.
    18       0.       0.       0.       0.       0.    4305.    2325.    1337.     971.    1681.    2617.    3547.    2397.
    19       0.       0.       0.       0.       0.    2668.    1400.     742.     367.     918.    1241.    2704.    1434.
    20       0.       0.       0.       0.       0.    3150.    1471.     565.     313.    1983.    2043.    4295.    1974.
    21       0.       0.       0.       0.       0.    3446.    2215.    1330.    1035.    1098.    1694.    3423.    2034.
    22       0.       0.       0.       0.       0.    3332.    2717.    1517.    1708.    2602.    3852.    5425.    3022.
    23       0.       0.       0.       0.       0.    3654.    2616.    1588.     864.     784.    2082.    3731.    2189.
    24       0.       0.       0.       0.       0.    3506.    1831.     773.     538.     882.    1067.    2566.    1595.
    25       0.       0.       0.       0.       0.    3720.    1661.    1258.     992.    1954.    3638.    5640.    2695.
    26       0.       0.       0.       0.       0.    3231.    1777.     755.     450.     867.    2292.    5496.    2124.
    27       0.       0.       0.       0.       0.    3457.    2144.    1438.    1681.    1665.    3306.    6591.    2897.
    28       0.       0.       0.       0.       0.    4026.    2386.    1624.    1422.    1880.    2069.    2916.    2332.
    29       0.       0.       0.       0.       0.    4172.    3263.    2946.    2779.    2981.    3001.    6007.    3593.
    30       0.       0.       0.       0.       0.    3192.    1146.     584.     493.     801.    1894.    2905.    1574.
    31       0.       0.       0.       0.       0.    3685.    2190.    2052.    1248.    1835.    3915.    6752.    3097.
    32       0.       0.       0.       0.       0.    4078.    2165.    1357.     887.     890.    1611.    6623.    2516.
    33       0.       0.       0.       0.       0.    3607.    1260.     880.     547.     951.    1475.    2423.    1592.
    34       0.       0.       0.       0.       0.    4603.    3441.    1983.    1334.    2193.    3305.    5700.    3223.
    35       0.       0.       0.       0.       0.    3552.    2956.    2552.    2248.    2161.    3634.    6050.    3308.
    36       0.       0.       0.       0.       0.    3300.    1552.     526.     599.    1123.    2429.    4171.    1957.
    37       0.       0.       0.       0.       0.    3609.    2160.    1332.     888.    1132.    3739.    8644.    3072.
    38       0.       0.       0.       0.       0.    4014.    2024.    1058.     739.    2418.    2957.    4944.    2594.
    39       0.       0.       0.       0.       0.    3765.    2371.    2025.    1934.    2246.    3764.    7029.    3305.
    40       0.       0.       0.       0.       0.    3943.    3342.    2575.    2151.    2609.    3282.    5699.    3372.
    41       0.       0.       0.       0.       0.    3774.    1535.    1229.     918.    1371.    2490.    4822.    2305.
    42       0.       0.       0.       0.       0.    3554.    2262.    1905.    1990.    2539.    3732.    6037.    3145.
    43       0.       0.       0.       0.       0.    3936.    1757.     644.     308.     555.    1102.    2725.    1575.
    44       0.       0.       0.       0.       0.    4064.    2307.    1266.    1050.    1324.    1535.    3089.    2091.
    45       0.       0.       0.       0.       0.    5059.    3248.    2633.    2023.    2471.    3646.    4730.    3402.
    46       0.       0.       0.       0.       0.    3959.    2815.    1415.    1390.    1649.    2899.    4602.    2675.
    47       0.       0.       0.       0.       0.    3337.    1876.    1290.    1352.    1888.    2832.    4387.    2423.
    48       0.       0.       0.       0.       0.    3765.    2120.    1370.     821.    1148.    2762.    5955.    2563.
    49       0.       0.       0.       0.       0.    3345.    2170.    1700.    1535.    1592.    1982.    4516.    2406.
    50       0.       0.       0.       0.       0.    4366.    2797.    1787.    1354.    1209.    2129.    3539.    2454.
    51       0.       0.       0.       0.       0.    3366.    2670.    1294.    1576.    2292.    3150.    7097.    3064.
    52       0.       0.       0.       0.       0.    3777.    2296.    1685.    1461.    1756.    2514.    4471.    2565.
    53       0.       0.       0.       0.       0.    5604.    3500.    1772.    1378.    1629.    2595.    4461.    2991.
    54       0.       0.       0.       0.       0.    3781.    2428.     990.     510.    1119.    3036.    4974.    2405.
    55       0.       0.       0.       0.       0.    3600.    2192.    1440.    1181.    1103.    2164.    3072.    2107.
    56       0.       0.       0.       0.       0.    3708.    2479.    1456.    1117.    1808.    2346.    4039.    2422.
    57       0.       0.       0.       0.       0.    3714.    1488.     887.     846.    1398.    2767.    5512.    2373.
    58       0.       0.       0.       0.       0.    3264.    2345.    1185.    1564.    2164.    2043.    3592.    2308.
    59       0.       0.       0.       0.       0.    3320.    1288.     567.     313.     756.    1210.    2595.    1436.
    60       0.       0.       0.       0.       0.    3672.    2032.    1264.    1461.    2262.    2909.    5176.    2682.
    61       0.       0.       0.       0.       0.    2761.     823.     822.     420.    1674.    1818.    4874.    1885.
    62       0.       0.       0.       0.       0.    3789.    2984.    1957.    1645.    2111.    3447.    6479.    3202.
    63       0.       0.       0.       0.       0.    2873.    1264.     550.     601.     839.    1951.    4787.    1838.
    64       0.       0.       0.       0.       0.    2792.    1214.     534.     704.     832.    1540.    6334.    1993.
    65       0.       0.       0.       0.       0.    3176.    1443.     882.     770.    1762.    1942.    3569.    1935.
    66       0.       0.       0.       0.       0.    3511.    1541.    1735.    1204.    1745.    2331.    4383.    2350.
    67       0.       0.       0.       0.       0.    4197.    3572.    2197.    1953.    2902.    3807.    5935.    3509.
    68       0.       0.       0.       0.       0.    3139.    1957.    1376.    1335.    2563.    4522.    8464.    3337.
    69       0.       0.       0.       0.       0.    4112.    3357.    2305.    1999.    2540.    2203.    4597.    3016.
    70       0.       0.       0.       0.       0.    3610.    2053.     963.     650.    1335.    3444.    7974.    2861.
    71       0.       0.       0.       0.       0.    4597.    3231.    1635.    1181.    1987.    3025.    5308.    2995.
    72       0.       0.       0.       0.       0.    3724.    2228.     998.    1042.    2004.    3831.    4900.    2675.
    73       0.       0.       0.       0.       0.    3859.    2412.     918.     497.     901.     975.    2730.    1756.
    74       0.       0.       0.       0.       0.    4735.    3202.    1807.    1792.    1862.    2584.    4035.    2860.
    75       0.       0.       0.       0.       0.    3645.    1913.    1149.     792.    1505.    2646.    4540.    2313.
    76       0.       0.       0.       0.       0.    3609.    1901.     766.     444.     668.    1553.    2146.    1584.
    77       0.       0.       0.       0.       0.    2974.    1972.     913.     481.    1124.    2176.    4625.    2038.
    78       0.       0.       0.       0.       0.    3215.    1312.    1050.    1618.    2688.    3355.    5046.    2612.
    79       0.       0.       0.       0.       0.    5155.    3568.    1963.    1182.    1792.    3518.    6160.    3334.
    80       0.       0.       0.       0.       0.    3540.    2344.    1273.     954.    1394.    1834.    3135.    2068.
    81       0.       0.       0.       0.       0.    3647.    2314.    1551.    1269.    1660.    2266.    3028.    2248.
    82       0.       0.       0.       0.       0.    3432.    1377.     631.     659.    2073.    3346.    5782.    2471.
    83       0.       0.       0.       0.       0.    3170.    2389.    1437.    2070.    2634.    4240.    6600.    3220.
    84       0.       0.       0.       0.       0.    3840.    1749.    1449.    2826.    2633.    2704.    5644.    2978.
    85       0.       0.       0.       0.       0.    3498.    2360.    1403.     749.     606.    2836.    4140.    2227.
    86       0.       0.       0.       0.       0.    3423.    2129.    1160.     847.    1138.    1301.    7006.    2429.
    87       0.       0.       0.       0.       0.    2999.    1273.    1099.    1034.    1270.    2280.    3152.    1872.
    88       0.       0.       0.       0.       0.    4135.    2170.    1454.     763.    2041.    2615.    6763.    2849.
    89       0.       0.       0.       0.       0.    2858.    1938.     795.     349.     528.    3259.    5693.    2203.
    90       0.       0.       0.       0.       0.    3952.    2165.     798.     423.     885.    1698.    5671.    2227.
    91       0.       0.       0.       0.       0.    3701.    4247.    2391.    1637.    1268.    1855.    4056.    2736.
    92       0.       0.       0.       0.       0.    3287.    2220.    1855.    1144.    1477.    2646.    3274.    2272.
    93       0.       0.       0.       0.       0.    3214.    1498.     601.     549.    1405.    3051.    4158.    2068.
    94       0.       0.       0.       0.       0.    5286.    3388.    2158.    1185.    1464.    2923.    5072.    3068.
    95       0.       0.       0.       0.       0.    3647.    2416.    1376.     832.    3257.    3288.    4166.    2712.
    96       0.       0.       0.       0.       0.    3615.    2390.    1621.    1012.    2369.    5639.    8232.    3554.
    97       0.       0.       0.       0.       0.    3312.    1894.    1342.    1557.    2514.    4701.    8075.    3342.
