  PMO DEZEMBRO - 2023 - Niveis para 25/11 NW versao 28.0.3                        
     ENERGIA AFLUENTE TOTAL BRUTA (MWmes)                  REE:MAN-AP                                    

     ANO: 2015
           1        2        3        4        5        6        7        8        9       10       11       12      MEDIA 
     1       0.       0.       0.       0.       0.       0.     893.     552.     325.     192.     101.      95.     360.
     2       0.       0.       0.       0.       0.       0.    1212.     649.     320.     219.     142.     160.     450.
     3       0.       0.       0.       0.       0.       0.     983.     507.     288.     152.     125.     162.     369.
     4       0.       0.       0.       0.       0.       0.    1034.     572.     375.     214.     155.     293.     440.
     5       0.       0.       0.       0.       0.       0.    1360.     691.     369.     184.     103.      42.     458.
     6       0.       0.       0.       0.       0.       0.    1132.     574.     409.     290.     240.     278.     487.
     7       0.       0.       0.       0.       0.       0.     996.     542.     320.     200.     160.     220.     406.
     8       0.       0.       0.       0.       0.       0.    1158.     632.     424.     260.     253.     252.     497.
     9       0.       0.       0.       0.       0.       0.     840.     539.     344.     181.     169.     169.     374.
    10       0.       0.       0.       0.       0.       0.     742.     496.     268.     116.     200.      88.     318.
    11       0.       0.       0.       0.       0.       0.     821.     600.     399.     234.     212.     169.     406.
    12       0.       0.       0.       0.       0.       0.     872.     758.     522.     364.     268.     350.     522.
    13       0.       0.       0.       0.       0.       0.     840.     731.     417.     268.     183.     302.     457.
    14       0.       0.       0.       0.       0.       0.    1032.     639.     331.     179.     112.      44.     390.
    15       0.       0.       0.       0.       0.       0.     916.     546.     354.     233.     179.     196.     404.
    16       0.       0.       0.       0.       0.       0.     825.     579.     292.     192.     119.     232.     373.
    17       0.       0.       0.       0.       0.       0.     941.     618.     374.     273.     208.     319.     456.
    18       0.       0.       0.       0.       0.       0.     883.     604.     378.     293.     226.     259.     441.
    19       0.       0.       0.       0.       0.       0.    1146.     728.     604.     476.     354.     344.     608.
    20       0.       0.       0.       0.       0.       0.     962.     559.     339.     242.     163.     150.     403.
    21       0.       0.       0.       0.       0.       0.     988.     572.     470.     266.     236.     452.     497.
    22       0.       0.       0.       0.       0.       0.    1040.     556.     396.     184.     116.     127.     403.
    23       0.       0.       0.       0.       0.       0.    1056.     475.     387.     188.     155.      53.     386.
    24       0.       0.       0.       0.       0.       0.    1113.     610.     396.     195.     189.     210.     452.
    25       0.       0.       0.       0.       0.       0.     950.     822.     616.     382.     250.     380.     566.
