  PMO DEZEMBRO - 2023 - Niveis para 25/11 NW versao 28.0.3                        
     ENERGIA AFLUENTE TOTAL BRUTA (MWmes)                  REE:NORTE                                     

     ANO: 2017
           1        2        3        4        5        6        7        8        9       10       11       12      MEDIA 
     1       0.       0.       0.       0.       0.       0.       0.     815.     878.     742.    1652.    3686.    1555.
     2       0.       0.       0.       0.       0.       0.       0.     923.     856.     815.    1120.    1622.    1067.
     3       0.       0.       0.       0.       0.       0.       0.     779.     665.     557.     792.    2211.    1001.
     4       0.       0.       0.       0.       0.       0.       0.     896.     824.     609.     907.    2440.    1135.
     5       0.       0.       0.       0.       0.       0.       0.     914.     781.     815.    1504.    2985.    1400.
     6       0.       0.       0.       0.       0.       0.       0.    1015.     900.     775.     838.    1361.     978.
     7       0.       0.       0.       0.       0.       0.       0.    1111.    1073.     828.    1166.    1209.    1077.
     8       0.       0.       0.       0.       0.       0.       0.     734.     626.     483.    1820.    5864.    1906.
     9       0.       0.       0.       0.       0.       0.       0.     812.     817.     605.    2056.    4352.    1728.
    10       0.       0.       0.       0.       0.       0.       0.     868.     808.     707.    1417.    1889.    1138.
    11       0.       0.       0.       0.       0.       0.       0.     870.     789.     597.     662.    1112.     806.
    12       0.       0.       0.       0.       0.       0.       0.     808.     645.     305.     456.    1751.     793.
    13       0.       0.       0.       0.       0.       0.       0.     882.     859.     874.    1070.    2196.    1176.
    14       0.       0.       0.       0.       0.       0.       0.     834.     899.    1014.    1755.    3522.    1605.
    15       0.       0.       0.       0.       0.       0.       0.     831.     682.     544.     847.    2153.    1011.
    16       0.       0.       0.       0.       0.       0.       0.     952.     821.     700.     906.    1697.    1015.
    17       0.       0.       0.       0.       0.       0.       0.    1047.     855.    1626.    2716.    3321.    1913.
    18       0.       0.       0.       0.       0.       0.       0.     897.     658.     419.     871.    1452.     860.
    19       0.       0.       0.       0.       0.       0.       0.     902.     747.     511.     608.    1997.     953.
    20       0.       0.       0.       0.       0.       0.       0.     801.     563.     458.    1005.    4970.    1559.
    21       0.       0.       0.       0.       0.       0.       0.     813.    1043.    1134.    2664.    6028.    2337.
    22       0.       0.       0.       0.       0.       0.       0.     804.     648.     460.     772.    3364.    1210.
    23       0.       0.       0.       0.       0.       0.       0.     852.     816.    1268.    1632.    2042.    1322.
    24       0.       0.       0.       0.       0.       0.       0.     876.     676.     577.     874.    2495.    1100.
    25       0.       0.       0.       0.       0.       0.       0.     954.     673.     795.    1119.    4508.    1610.
    26       0.       0.       0.       0.       0.       0.       0.    1041.     716.     855.    1823.    3434.    1574.
    27       0.       0.       0.       0.       0.       0.       0.     787.     714.     721.    1322.    1853.    1079.
    28       0.       0.       0.       0.       0.       0.       0.    1057.     846.     806.    1793.    2949.    1490.
    29       0.       0.       0.       0.       0.       0.       0.     871.     999.    1001.    1501.    3522.    1579.
    30       0.       0.       0.       0.       0.       0.       0.     928.     976.    1077.    1954.    5302.    2047.
    31       0.       0.       0.       0.       0.       0.       0.     834.     668.     882.    1095.    4292.    1554.
    32       0.       0.       0.       0.       0.       0.       0.     931.     683.     805.    1487.    2666.    1315.
    33       0.       0.       0.       0.       0.       0.       0.    1008.     823.     958.    1211.    4020.    1604.
