 POST        USINA       JAN       FEV       MAR       ABR       MAI       JUN       JUL       AGO       SET       OUT       NOV       DEZ
 XXXX XXXXXXXXXXXX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX
MESPLAN =    5     ANOPLAN = 2021
  001              000156.00 000130.00 000108.00 000064.00 000065.00 000057.00 000049.00 000044.00 000035.00 000032.00 000082.00 000130.00
  002              000156.00 000130.00 000108.00 000064.00 000065.00 000057.00 000049.00 000044.00 000035.00 000032.00 000082.00 000130.00
  006              001139.00 000986.00 000835.00 000392.00 000462.00 000397.00 000297.00 000235.00 000180.00 000162.00 000370.00 001056.00
  007              001293.00 001056.00 000929.00 000436.00 000550.00 000470.00 000353.00 000274.00 000206.00 000187.00 000412.00 001112.00
  008              001332.00 001072.00 000951.00 000446.00 000571.00 000488.00 000366.00 000283.00 000212.00 000193.00 000421.00 001121.00
  009              001352.00 001077.00 000962.00 000451.00 000580.00 000495.00 000372.00 000287.00 000215.00 000196.00 000424.00 001121.00
  010              001400.00 001094.00 000990.00 000464.00 000604.00 000516.00 000388.00 000298.00 000222.00 000202.00 000435.00 001128.00
  011              001491.00 001139.00 001046.00 000490.00 000658.00 000561.00 000422.00 000322.00 000237.00 000218.00 000459.00 001166.00
  012              001638.00 001229.00 001137.00 000542.00 000774.00 000653.00 000488.00 000370.00 000269.00 000250.00 000501.00 001242.00
  014              000048.00 000031.00 000037.00 000019.00 000028.00 000028.00 000022.00 000018.00 000017.00 000012.00 000014.00 000044.00
  015              000079.00 000051.00 000060.00 000031.00 000046.00 000045.00 000036.00 000030.00 000027.00 000020.00 000023.00 000070.00
  016              000081.00 000052.00 000061.00 000032.00 000047.00 000046.00 000036.00 000030.00 000028.00 000020.00 000024.00 000070.00
  017              002283.00 001615.00 001521.00 000760.00 001063.00 000951.00 000738.00 000558.00 000425.00 000370.00 000630.00 001574.00
  018              002561.00 001735.00 001706.00 000874.00 001243.00 001116.00 000874.00 000678.00 000532.00 000489.00 000729.00 001709.00
  020              000128.00 000185.00 000175.00 000092.00 000129.00 000093.00 000070.00 000055.00 000040.00 000046.00 000078.00 000117.00
  022              000081.00 000137.00 000152.00 000080.00 000100.00 000067.00 000047.00 000037.00 000023.00 000030.00 000057.00 000069.00
  023              000133.00 000278.00 000207.00 000123.00 000151.00 000089.00 000067.00 000050.00 000039.00 000062.00 000092.00 000100.00
  024              000362.00 000526.00 000496.00 000260.00 000366.00 000264.00 000198.00 000155.00 000114.00 000130.00 000220.00 000332.00
  025              000240.00 000245.00 000200.00 000125.00 000236.00 000180.00 000137.00 000106.00 000082.00 000085.00 000121.00 000209.00
  028              000261.00 000259.00 000219.00 000136.00 000248.00 000191.00 000145.00 000112.00 000087.00 000091.00 000132.00 000220.00
  031              001262.00 001740.00 001616.00 000935.00 001171.00 000838.00 000629.00 000476.00 000369.00 000463.00 000738.00 001092.00
  032              001322.00 001780.00 001697.00 000983.00 001240.00 000890.00 000669.00 000504.00 000383.00 000474.00 000766.00 001129.00
  033              002036.00 002594.00 002869.00 001646.00 002107.00 001526.00 001186.00 000908.00 000607.00 000678.00 001130.00 001652.00
  034              005542.00 004931.00 005370.00 002991.00 003938.00 003179.00 002501.00 001969.00 001455.00 001476.00 002272.00 003831.00
  037              000487.00 000304.00 000325.00 000180.00 000161.00 000248.00 000176.00 000174.00 000097.00 000125.00 000216.00 000326.00
  038              000564.00 000348.00 000373.00 000214.00 000200.00 000276.00 000217.00 000208.00 000126.00 000147.00 000253.00 000369.00
  039              000701.00 000440.00 000459.00 000275.00 000276.00 000332.00 000294.00 000272.00 000180.00 000191.00 000321.00 000465.00
  040              000777.00 000491.00 000514.00 000313.00 000338.00 000366.00 000372.00 000306.00 000207.00 000207.00 000346.00 000516.00
  042              000804.00 000515.00 000535.00 000327.00 000362.00 000383.00 000400.00 000318.00 000218.00 000214.00 000355.00 000536.00
  043              000830.00 000548.00 000560.00 000340.00 000376.00 000385.00 000428.00 000327.00 000230.00 000220.00 000363.00 000531.00
  044              006372.00 005479.00 005930.00 003331.00 004314.00 003564.00 002929.00 002296.00 001685.00 001696.00 002635.00 004362.00
  045              006803.00 005841.00 006261.00 003567.00 004641.00 003873.00 003209.00 002551.00 001912.00 001927.00 002892.00 004624.00
  046              007897.00 006584.00 007101.00 004126.00 005392.00 004625.00 003871.00 003190.00 002440.00 002334.00 003444.00 005010.00
  047              000209.00 000120.00 000141.00 000089.00 000069.00 000099.00 000120.00 000123.00 000062.00 000063.00 000098.00 000134.00
  048              000214.00 000124.00 000145.00 000091.00 000071.00 000102.00 000124.00 000127.00 000065.00 000065.00 000100.00 000136.00
  049              000325.00 000193.00 000230.00 000127.00 000110.00 000176.00 000199.00 000219.00 000110.00 000105.00 000141.00 000192.00
  050              000433.00 000279.00 000327.00 000185.00 000176.00 000253.00 000265.00 000287.00 000158.00 000145.00 000188.00 000272.00
  051              000441.00 000286.00 000334.00 000190.00 000181.00 000258.00 000272.00 000291.00 000162.00 000147.00 000191.00 000278.00
  052              000458.00 000301.00 000350.00 000199.00 000191.00 000269.00 000284.00 000302.00 000170.00 000154.00 000199.00 000290.00
  054              000137.00 000149.00 000168.00 000058.00 000024.00 000063.00 000066.00 000160.00 000087.00 000050.00 000039.00 000084.00
  055              000161.00 000173.00 000191.00 000069.00 000028.00 000073.00 000078.00 000176.00 000097.00 000054.00 000045.00 000098.00
