  PMO DEZEMBRO - 2023 - Niveis para 25/11 NW versao 28.0.3                        
     ENERGIA AFLUENTE TOTAL BRUTA (MWmes)                  REE:BMONTE                                    

     ANO: 2021
           1        2        3        4        5        6        7        8        9       10       11       12      MEDIA 
     1       0.       0.       0.    9970.    9068.    4548.    2570.     980.     658.     705.    1213.    1845.    3506.
     2       0.       0.       0.   12177.   11207.    5448.    1819.     546.     288.     403.     820.    2270.    3886.
     3       0.       0.       0.   16384.   12505.    6006.    1654.     544.     394.     285.     824.    2468.    4563.
     4       0.       0.       0.    8948.    5014.     535.     693.     263.     151.     391.    1178.    4471.    2405.
     5       0.       0.       0.   12228.   11196.    7041.    1772.     780.     617.     492.     988.    2142.    4140.
     6       0.       0.       0.   15697.   15865.    7722.    2085.     830.     439.     443.    1295.    2967.    5260.
     7       0.       0.       0.   15335.   12671.    6744.    2276.     964.     599.     536.    1911.    3688.    4969.
     8       0.       0.       0.    8666.    6062.    2581.    2161.     744.     461.     381.    1165.    2307.    2725.
     9       0.       0.       0.    9980.    7739.    2634.    1699.     759.     521.     264.     485.    1293.    2820.
    10       0.       0.       0.    6306.    6359.    3964.    1166.     398.     196.     339.     446.    1020.    2244.
    11       0.       0.       0.    8086.    9721.    3340.    1202.     634.     267.     294.     516.    1406.    2830.
    12       0.       0.       0.    9740.    7863.    2283.    1192.     390.     113.      67.     385.    1293.    2592.
    13       0.       0.       0.    9531.    9683.    6331.    2293.     943.     525.     436.     476.    1878.    3566.
    14       0.       0.       0.   10424.   10122.    3836.    1576.     433.     186.     131.     192.    1293.    3132.
    15       0.       0.       0.   11638.    8875.    3817.    1443.     522.     239.     216.     495.    2480.    3303.
    16       0.       0.       0.    9266.    5999.    2260.    1201.     482.     298.     240.     311.     927.    2332.
    17       0.       0.       0.   11139.    7611.    3265.    1083.     453.     181.     189.     411.     905.    2804.
    18       0.       0.       0.   11336.   11033.    5450.    2206.     905.     494.     476.    1332.    2986.    4024.
    19       0.       0.       0.   10851.   10875.    6253.    2247.    1061.     389.     205.     725.    1687.    3810.
    20       0.       0.       0.   12044.    9814.    5142.    2249.    1020.     506.     502.    1192.    2238.    3856.
    21       0.       0.       0.    8403.    5348.    1741.    1328.     427.     162.      40.     839.    2511.    2311.
    22       0.       0.       0.    9594.    7488.    4582.     902.     359.     195.     357.     903.    3748.    3125.
    23       0.       0.       0.    9819.    9956.    6127.    1168.     259.      82.     336.     461.    1097.    3256.
    24       0.       0.       0.   10856.    6343.    2920.     836.     213.     110.     147.     189.     996.    2512.
    25       0.       0.       0.   13672.   12326.    7505.    1975.     941.     473.     535.     829.    1362.    4402.
    26       0.       0.       0.   12368.   12482.   10383.    2892.    1276.     743.    1053.    2013.    4894.    5345.
    27       0.       0.       0.    7578.    5151.    1184.    2028.     821.     447.     256.     766.    4715.    2550.
    28       0.       0.       0.   10812.   12664.    6772.    2335.     957.     621.     647.    1308.    4291.    4490.
