  PMO DEZEMBRO - 2023 - Niveis para 25/11 NW versao 28.0.3                        
     ENERGIA AFLUENTE TOTAL BRUTA (MWmes)                  REE:NORDESTE                                  

     ANO: 2018
           1        2        3        4        5        6        7        8        9       10       11       12      MEDIA 
     1       0.       0.       0.       0.       0.       0.       0.       0.    1155.    1166.    1474.    6087.    2471.
     2       0.       0.       0.       0.       0.       0.       0.       0.    1063.    1353.    3808.    7447.    3418.
     3       0.       0.       0.       0.       0.       0.       0.       0.    1108.    1599.    3299.   10902.    4227.
     4       0.       0.       0.       0.       0.       0.       0.       0.    1316.    1542.    1648.    3249.    1939.
     5       0.       0.       0.       0.       0.       0.       0.       0.    1740.    1830.    3154.    7092.    3454.
     6       0.       0.       0.       0.       0.       0.       0.       0.    1296.    1255.    1537.    4278.    2091.
     7       0.       0.       0.       0.       0.       0.       0.       0.    1933.    2382.    3846.    7835.    3999.
     8       0.       0.       0.       0.       0.       0.       0.       0.    1227.    1341.    1845.    5256.    2417.
     9       0.       0.       0.       0.       0.       0.       0.       0.    1179.    1661.    3004.   11703.    4387.
    10       0.       0.       0.       0.       0.       0.       0.       0.    1031.    1251.    1742.    8195.    3055.
    11       0.       0.       0.       0.       0.       0.       0.       0.    1473.    1690.    2223.    5557.    2736.
    12       0.       0.       0.       0.       0.       0.       0.       0.     856.     877.     603.    2570.    1227.
    13       0.       0.       0.       0.       0.       0.       0.       0.    1066.    1222.    2950.    4647.    2471.
    14       0.       0.       0.       0.       0.       0.       0.       0.    1030.    1174.    4100.    8794.    3774.
    15       0.       0.       0.       0.       0.       0.       0.       0.    1069.     844.    1382.    8049.    2836.
    16       0.       0.       0.       0.       0.       0.       0.       0.    1353.    1723.    3179.    4038.    2573.
    17       0.       0.       0.       0.       0.       0.       0.       0.    1685.    1768.    5656.    5874.    3746.
    18       0.       0.       0.       0.       0.       0.       0.       0.    1559.    1007.    1035.    6178.    2445.
    19       0.       0.       0.       0.       0.       0.       0.       0.    1268.    1385.    1149.    4976.    2195.
    20       0.       0.       0.       0.       0.       0.       0.       0.    1078.     728.     917.    4327.    1763.
    21       0.       0.       0.       0.       0.       0.       0.       0.    1040.    1545.    2180.    7264.    3007.
    22       0.       0.       0.       0.       0.       0.       0.       0.    1357.    1642.    2589.   10489.    4019.
    23       0.       0.       0.       0.       0.       0.       0.       0.     967.     994.    1997.    6137.    2524.
    24       0.       0.       0.       0.       0.       0.       0.       0.    1161.    1544.    3029.    8054.    3447.
    25       0.       0.       0.       0.       0.       0.       0.       0.    1613.    1343.    2708.    3417.    2270.
    26       0.       0.       0.       0.       0.       0.       0.       0.    1554.    1087.    3061.    6050.    2938.
    27       0.       0.       0.       0.       0.       0.       0.       0.    1136.     757.     557.    3699.    1537.
    28       0.       0.       0.       0.       0.       0.       0.       0.    1584.    1777.    5146.    7908.    4104.
    29       0.       0.       0.       0.       0.       0.       0.       0.    1178.    1871.    3458.    7610.    3529.
    30       0.       0.       0.       0.       0.       0.       0.       0.    1117.    2180.    4616.   10505.    4605.
    31       0.       0.       0.       0.       0.       0.       0.       0.    1296.    1120.    2139.    4945.    2375.
    32       0.       0.       0.       0.       0.       0.       0.       0.    1172.     955.    2771.   10620.    3880.
    33       0.       0.       0.       0.       0.       0.       0.       0.    1583.    1680.    1656.    4436.    2339.
    34       0.       0.       0.       0.       0.       0.       0.       0.    1135.    1179.    1353.    3089.    1689.
    35       0.       0.       0.       0.       0.       0.       0.       0.    1383.    1451.    2141.    7649.    3156.
    36       0.       0.       0.       0.       0.       0.       0.       0.    1047.    1225.    1425.    8612.    3078.
    37       0.       0.       0.       0.       0.       0.       0.       0.    1532.    1362.    2898.    6101.    2973.
    38       0.       0.       0.       0.       0.       0.       0.       0.    1258.    1302.    3583.    5471.    2903.
    39       0.       0.       0.       0.       0.       0.       0.       0.    1697.    2756.    4371.   12034.    5215.
    40       0.       0.       0.       0.       0.       0.       0.       0.    1053.    1353.    3203.   13231.    4710.
    41       0.       0.       0.       0.       0.       0.       0.       0.    1171.    1202.    1848.    5365.    2397.
    42       0.       0.       0.       0.       0.       0.       0.       0.    1125.    1260.    4800.    8845.    4007.
    43       0.       0.       0.       0.       0.       0.       0.       0.    1368.    1052.    1239.    4575.    2058.
    44       0.       0.       0.       0.       0.       0.       0.       0.     880.     774.     655.    8942.    2813.
    45       0.       0.       0.       0.       0.       0.       0.       0.    1652.    1429.    2160.    6074.    2829.
