  PMO DEZEMBRO - 2023 - Niveis para 25/11 NW versao 28.0.3                        
     ENERGIA AFLUENTE TOTAL BRUTA (MWmes)                  REE:ITAIPU                                    

     ANO: 2014
           1        2        3        4        5        6        7        8        9       10       11       12      MEDIA 
     1       0.       0.       0.    4153.    4286.    2848.    2350.    2541.    3290.    2146.    1994.    1828.    2826.
     2       0.       0.       0.    3673.    2675.    4255.    3937.    2461.    1746.    3501.    3583.    3945.    3308.
     3       0.       0.       0.    3829.    5297.    5490.    4450.    3417.    3896.    5333.    3907.    3433.    4339.
     4       0.       0.       0.    5608.    7188.    6112.    4752.    4060.    3273.    2590.    3833.    2347.    4418.
     5       0.       0.       0.    3195.    3949.    3185.    2289.    2413.    4603.    6544.    5004.    3332.    3835.
     6       0.       0.       0.    2979.    3599.    3187.    3587.    3257.    3170.    2704.    3963.    2469.    3213.
     7       0.       0.       0.    2322.    5016.    4133.    4198.    3208.    2135.    2897.    2794.    2533.    3248.
     8       0.       0.       0.    3679.    4392.    3859.    3979.    2232.    4253.    5877.    4030.    2231.    3837.
     9       0.       0.       0.    4632.    3838.    4206.    3013.    2163.    1358.    1586.    2408.    3285.    2943.
    10       0.       0.       0.    5928.    4499.    3262.    4065.    3564.    4628.    4385.    4067.    2200.    4066.
    11       0.       0.       0.    3911.    2415.    2483.    1705.    1817.    2060.    3628.    3541.    8216.    3308.
    12       0.       0.       0.    5233.    4850.    4288.    3712.    2930.    2924.    2174.    2046.    1228.    3265.
    13       0.       0.       0.    6512.    5687.    4249.    3243.    2879.    2781.    4024.    4594.    6228.    4466.
    14       0.       0.       0.    5338.    3602.    5949.    5613.    4672.    4585.    4508.    4640.    4872.    4864.
    15       0.       0.       0.    5583.    4036.    3191.    2949.    1966.    3383.    3360.    2382.    1788.    3182.
    16       0.       0.       0.    5244.    3671.    4422.    3363.    4559.    4039.    3253.    3095.    2568.    3802.
    17       0.       0.       0.    2646.    3541.    4310.    2529.    1569.     955.    1581.    1312.    1378.    2202.
    18       0.       0.       0.    3156.    2874.    1947.    1903.    3287.    1954.    2680.    3222.    2404.    2603.
    19       0.       0.       0.    3533.    4002.    4525.    3545.    1792.     923.    1900.    1542.     803.    2507.
    20       0.       0.       0.    3951.    6031.    5349.    5081.    4627.    5701.    4827.    2807.    3576.    4661.
    21       0.       0.       0.    4837.    5022.    4436.    2512.    1898.    2124.    2239.    2161.    1864.    3010.
    22       0.       0.       0.    4360.    3604.    2707.    2936.    2573.    1194.    2170.    1793.    1354.    2521.
    23       0.       0.       0.    4586.    2858.    4440.    3885.    3040.    4845.    5300.    3021.    3217.    3910.
    24       0.       0.       0.    3570.    4229.    2479.    2259.    2231.    2362.    4906.    4593.    2658.    3254.
    25       0.       0.       0.    3758.    4091.    6095.    6127.    3660.    3472.    5349.    4096.    3939.    4510.
    26       0.       0.       0.    4141.    3757.    4022.    3561.    3449.    2725.    2118.    2054.    1053.    2987.
    27       0.       0.       0.    5696.    6556.    8256.    7127.    4935.    4372.    6533.    5496.    4506.    5942.
    28       0.       0.       0.    3594.    1612.    1748.    1566.    1045.     689.     704.    1054.     775.    1421.
    29       0.       0.       0.    4429.    4829.    7765.    4845.    3700.    4455.    6457.    5602.    5354.    5271.
    30       0.       0.       0.    4880.    3462.    3560.    2784.    1733.     952.    4807.    2393.     827.    2822.
    31       0.       0.       0.    4383.    1857.    4208.    2823.    2103.    1314.     882.    1362.    3438.    2486.
    32       0.       0.       0.    6168.    6642.    6190.    5175.    4876.    5670.    6896.    5773.    3468.    5651.
    33       0.       0.       0.    4239.    5635.    8394.    6097.    3786.    5104.    5400.    4068.    5619.    5371.
    34       0.       0.       0.    4356.    2770.    1386.    2010.    2275.    2096.    2112.    2246.    4738.    2665.
    35       0.       0.       0.    3891.    5263.    5602.    4000.    2996.    3689.    7176.    4856.    3890.    4596.
