  PMO DEZEMBRO - 2023 - Niveis para 25/11 NW versao 28.0.3                        
     ENERGIA AFLUENTE TOTAL BRUTA (MWmes)                  REE:BMONTE                                    

     ANO: 2019
           1        2        3        4        5        6        7        8        9       10       11       12      MEDIA 
     1    3794.    8466.    9813.   14364.   11160.    6303.    2245.     899.     302.     704.    1380.    2993.    5202.
     2    6238.    8940.   10043.    8082.    5134.    2341.     910.     344.     186.     150.     570.     859.    3650.
     3    5679.    7171.    8880.   10127.    8146.    2653.     990.     446.     160.     622.     849.    2532.    4021.
     4    5742.    6803.    8087.    8091.    8099.    8441.    1675.     958.     697.     478.     494.    2016.    4298.
     5    7605.    9837.   10589.   11906.   10832.    5258.    1208.     598.     174.     362.    1227.    3203.    5233.
     6    7655.   11505.   10352.    9051.    6222.    2445.    1243.     768.     485.     538.    1264.    2820.    4529.
     7    7156.    9506.   10375.   12954.    9828.    4831.    1230.     741.     356.     484.    1039.    2842.    5112.
     8    3456.    6845.    9044.   10689.    9502.    4681.    1120.     553.     324.     195.     642.     948.    4000.
     9    4954.    7602.    9165.   13814.   14088.    9039.    1686.     664.     267.     443.     565.    1301.    5299.
    10    3030.    6602.    9027.    7580.    6790.    1130.     845.     220.      92.      74.     209.     443.    3003.
    11    3198.    7382.    7877.    8581.    7273.    1847.    1086.     435.     150.     140.     396.    2834.    3433.
    12    2881.    6030.    7269.    8713.    7397.    1301.    1100.     527.     220.     133.     448.    1091.    3092.
    13    6414.   12472.   12784.   14580.   12298.    6975.    1811.     610.     372.     383.     778.    2686.    6014.
    14    5875.   11989.   11869.   10096.    6656.    2405.     979.     225.     118.     264.    1166.    2577.    4518.
    15    4932.    7135.    8651.    9296.    8288.    2265.    1105.     351.     223.     111.     731.    1588.    3723.
    16    7262.    7028.    8721.    9303.    7400.    2729.    1111.     261.      73.      37.     230.     757.    3743.
    17    4305.    5773.    7830.    9894.    8326.    7484.    1506.     620.     190.     436.     689.    2128.    4098.
    18    3588.    7350.    9120.   12721.    9407.    4121.    1672.     730.     318.    1593.    1873.    2985.    4623.
    19    5213.    8843.    9658.   13563.   14166.    7012.    1741.     709.     256.     157.     407.    2531.    5355.
    20    5657.    9568.   14102.   11624.   10578.    3389.    1600.     604.     251.     152.     328.     781.    4886.
    21    3566.    7480.   10668.   11120.    9452.    4787.     762.     168.      42.     334.     624.    1414.    4202.
    22    4724.    6572.    9919.   10126.    9496.    5931.    1765.     651.     385.     533.     642.    4108.    4571.
    23    5100.    7696.    9625.    6824.    3869.     192.    2572.     885.     269.     121.     447.    1950.    3296.
    24    4749.    4524.    9125.   10972.    8583.    2628.    1219.     300.     146.     106.     238.    3051.    3803.
    25    7629.    9139.   10033.    8569.   10811.    4648.    2255.     889.     284.     417.     680.    2546.    4825.
    26    6662.   12089.   15251.   12880.   10577.    7883.    1990.     919.     572.    1150.    2062.    4267.    6358.
    27    4526.    8201.   10004.   11569.    9022.    5696.    1103.     547.     278.      95.     876.    2133.    4504.
    28    5314.    9963.   11388.   10021.    8908.    5732.    2990.    1329.     841.     577.    1267.    2362.    5058.
    29    5480.    6392.    7256.   10573.    9107.    4548.    1650.     588.     554.     180.     411.    1448.    4016.
    30    5894.    7966.   11757.   12516.   11995.    8017.    2343.    1046.     577.     932.    1366.    1704.    5509.
    31    5977.   10966.   14392.   10224.   10597.    7026.    2230.    1046.     508.     264.     249.    1555.    5420.
    32    6366.    5752.   13016.    9617.    7159.    1915.    1244.     787.     360.     732.    1078.    2578.    4217.
    33    7540.    9505.   12472.   12283.   11603.    7519.    1929.     552.     298.     226.     487.    2444.    5571.
    34    4580.    7956.   10891.    9051.    7969.    2629.    1125.     313.     232.     558.    2014.    3677.    4250.
    35    7125.    7160.    7019.    9262.    5642.     404.     621.     106.     218.      96.    1894.    4164.    3643.
    36    8347.   11544.   11896.   10979.    9471.    4730.    1298.     387.     316.     407.    1562.    3172.    5342.
    37    9393.   10007.   12251.   13016.   11961.    6677.    1902.     940.     645.     391.     663.    1863.    5809.
    38    4784.   10027.   12158.   11888.   10904.    5701.    1617.     982.     516.     470.     533.    1480.    5088.
    39    6683.   10575.   11596.   12091.   12498.    7436.    2588.    1177.     592.     422.     315.    1507.    5623.
    40    4130.    7292.   11148.   10675.    8476.    3179.    2014.     903.     376.     380.     339.    1938.    4237.
    41    5923.    8535.   13078.   12247.   12241.    7718.    1972.     544.     401.     304.     677.    3010.    5554.
    42    5326.    9423.    9901.   11477.   10230.    5083.    2157.     614.     211.     373.     798.    2854.    4871.
    43    7363.    9955.    9888.   11491.    9432.    3240.    1499.     373.     331.     205.     678.    2730.    4765.
    44   10728.    9965.   10110.   11426.   11628.    5965.    1756.     679.     314.     400.     778.    2694.    5537.
    45   12328.   12369.   10583.    8920.    9098.    5306.    1693.    1067.     499.     600.    1340.    3278.    5590.
    46    4636.    7165.    7741.   10163.    7477.    2903.     536.     495.     198.     506.    1008.    2934.    3814.
    47    3660.    8368.   10566.   10829.    9646.    4075.    1311.     549.     268.     231.     419.    2011.    4328.
    48    6569.    7427.   10755.    9860.   11032.    6053.    2219.     662.     343.     300.     398.    2050.    4806.
    49    3607.    5819.    8249.   13203.    8833.    2960.    1179.     382.     243.     240.     895.    2690.    4025.
    50    3254.    7328.    7487.    8664.    5930.     546.     884.     332.      96.     108.    1055.    2108.    3150.
    51    4745.    6422.    8470.   10063.    7896.    3117.    1100.     413.     140.     115.     799.    1515.    3733.
    52    5105.    6751.   10132.    6476.    6077.    1150.    1419.     502.     263.     348.     531.    1430.    3349.
    53    3203.    6506.    9167.   11306.   12739.    6565.    2220.     851.     381.    1175.    1157.    3750.    4918.
    54    3322.    8847.    9612.    9815.    6050.    2311.    1232.     997.     549.     406.     489.    2658.    3857.
    55    3183.    6591.    7669.   14428.    9317.    3613.    1556.     807.     424.     399.     471.    1301.    4147.
    56    2403.    5756.    6742.    7405.    6278.    2351.     920.     401.     181.      97.     384.    1361.    2857.
    57    3766.    5688.    9244.   11131.   13556.    6537.    1742.     466.     304.     453.    1283.    3596.    4814.
    58    6206.   10664.   14110.   11244.   13728.    7606.    1953.     569.     464.     657.    1557.    3334.    6008.
    59    3484.    8160.   12040.   13140.   10645.    7121.    2058.     760.     460.     529.    1318.    2671.    5199.
    60    4583.   10898.   13665.   17881.   15439.    7309.    2802.    1350.     706.     620.    1497.    4846.    6800.
    61    5095.   10180.    9619.    7872.    7570.    3211.    3077.    1461.     711.     836.    1495.    2536.    4472.
    62    7547.   10737.    8960.   11191.   12428.    8923.    2981.    1432.     633.     556.     850.    3537.    5815.
    63    4855.    9348.    7514.    9049.    9235.    4192.    1227.     577.     324.     237.     461.     639.    3972.
    64    4525.    6607.    6854.   12269.    9777.    3804.    1043.     361.     255.      93.     313.     917.    3902.
    65    8650.   10295.    9248.   11813.    8850.    2116.     987.     314.     364.     626.     564.    2338.    4680.
    66    7196.    9426.   10950.    9077.    6569.    3181.    1240.     640.     350.     676.    1081.    2791.    4431.
    67    6837.    9063.    9989.   10113.    8914.    5044.    1146.     583.     385.     649.    1160.    2136.    4668.
    68    2958.    7930.    9371.    7377.    7446.    1563.    1302.     619.     316.     170.     589.    1405.    3420.
    69    4682.    6996.    9163.   13549.   14621.    8341.    2051.     842.     354.     189.     691.    2274.    5313.
    70    7532.    8391.    9651.    8983.    8512.    4184.    2258.     884.     422.     345.     601.    2809.    4548.
    71    4679.    7383.    9879.   12505.   12274.    8018.    1806.     840.     535.     313.     969.    1888.    5091.
    72    6078.   10544.   10172.    8396.    7261.    1620.     904.     762.     470.     693.    1298.    2328.    4211.
    73    6310.    7859.    8309.   15886.   13026.    7623.    1648.     822.     463.     390.     778.    1431.    5379.
    74    4464.    7748.    8652.   14157.   14574.    9712.    2077.     814.     441.     876.     705.    1300.    5460.
    75    4671.    6673.    8157.   26420.   21016.   12566.    2416.     886.     609.     688.     953.    2256.    7276.
    76    3417.    5553.    7648.    6927.    3075.     185.     388.      72.      13.      76.     447.    4086.    2657.
    77    5285.   10028.   10897.    9867.    7417.    2753.    2344.     986.     422.     268.     824.    1551.    4387.
    78    3280.    6316.    9333.    8070.    7246.    1804.     876.     414.     169.     114.     356.     835.    3234.
    79    5285.    8497.   10319.    9672.   13280.    7997.    2525.    1036.     627.     577.    1551.    2631.    5333.
    80    4191.    7853.    9401.    7949.    5772.     869.     733.     370.     121.     199.     568.    2640.    3389.
    81    3093.    5783.    6288.    8449.    5410.    1584.    1260.     794.     485.     404.     297.    3143.    3083.
    82    4276.   11019.    9852.    8420.    7390.    2366.    1665.     699.     286.     749.     478.    4021.    4268.
    83    4842.   12960.   12858.   12032.   11809.    5958.    1402.     532.     226.     205.     130.    1349.    5359.
    84    3642.    8138.   10280.   13020.   12773.    8860.    1189.     446.     118.     168.     408.    2103.    5095.
    85    6362.    9136.   10136.   10165.    8270.    2643.     891.     290.     276.     200.    1194.    3009.    4381.
    86    5470.    8026.   10036.    7699.    6613.    2198.    1071.     413.      93.     496.    1399.    3511.    3919.
    87    6629.    8911.   10856.    8878.   13101.    8145.    2732.    1031.     657.     689.    1620.    4445.    5641.
    88    4178.    9686.   11597.   10061.    8286.    9184.    2945.    1206.     453.     294.     861.    1755.    5042.
    89    7381.   13255.   12458.   11208.   11160.    4395.    2804.    1108.     691.     629.     744.    2065.    5658.
    90    5759.   10907.   10552.   11089.    7053.    3149.    1448.     614.     189.     559.     608.    1406.    4444.
    91    4254.    7939.    9214.    8322.    5258.    1046.     491.     205.     106.     293.     318.     611.    3172.
    92    3907.    6452.    8151.    7106.    7274.    2264.     730.     274.      86.      44.     549.    1180.    3168.
    93    6785.    7861.    9210.    8565.    5819.    2119.    1140.     497.     265.     626.    2059.    3777.    4060.
    94    5353.    7133.   10050.    9632.    8710.    2066.     916.     374.     137.     250.    2322.    7065.    4501.
