  PMO DEZEMBRO - 2023 - Niveis para 25/11 NW versao 28.0.3                        
     ENERGIA AFLUENTE TOTAL BRUTA (MWmes)                  REE:MAN-AP                                    

     ANO: 2015
           1        2        3        4        5        6        7        8        9       10       11       12      MEDIA 
     1       0.       0.       0.       0.       0.       0.       0.     579.     347.     224.     156.      91.     280.
     2       0.       0.       0.       0.       0.       0.       0.     733.     415.     234.     170.     153.     341.
     3       0.       0.       0.       0.       0.       0.       0.     614.     299.     180.     132.     142.     273.
     4       0.       0.       0.       0.       0.       0.       0.     736.     420.     294.     199.     236.     377.
     5       0.       0.       0.       0.       0.       0.       0.     826.     463.     273.     185.     154.     380.
     6       0.       0.       0.       0.       0.       0.       0.     643.     301.     195.     157.     150.     289.
     7       0.       0.       0.       0.       0.       0.       0.     644.     318.     222.     205.     164.     311.
     8       0.       0.       0.       0.       0.       0.       0.     763.     411.     285.     198.     341.     400.
     9       0.       0.       0.       0.       0.       0.       0.     519.     298.     210.     119.     184.     266.
    10       0.       0.       0.       0.       0.       0.       0.     520.     278.     183.     113.     193.     257.
    11       0.       0.       0.       0.       0.       0.       0.     519.     307.     187.     176.     143.     266.
    12       0.       0.       0.       0.       0.       0.       0.     522.     424.     317.     266.     344.     375.
    13       0.       0.       0.       0.       0.       0.       0.     584.     406.     255.     153.     148.     309.
    14       0.       0.       0.       0.       0.       0.       0.     641.     380.     210.     136.      93.     292.
    15       0.       0.       0.       0.       0.       0.       0.     585.     340.     259.     231.     316.     346.
    16       0.       0.       0.       0.       0.       0.       0.     555.     375.     207.     193.     165.     299.
    17       0.       0.       0.       0.       0.       0.       0.     572.     386.     237.     322.     324.     368.
    18       0.       0.       0.       0.       0.       0.       0.     565.     336.     238.     253.     266.     332.
    19       0.       0.       0.       0.       0.       0.       0.     714.     450.     378.     352.     540.     487.
    20       0.       0.       0.       0.       0.       0.       0.     601.     294.     216.     221.     164.     299.
    21       0.       0.       0.       0.       0.       0.       0.     659.     397.     355.     208.     322.     388.
    22       0.       0.       0.       0.       0.       0.       0.     670.     354.     286.     149.     144.     321.
    23       0.       0.       0.       0.       0.       0.       0.     632.     262.     213.     127.      81.     263.
    24       0.       0.       0.       0.       0.       0.       0.     708.     431.     317.     201.     321.     396.
    25       0.       0.       0.       0.       0.       0.       0.     599.     431.     366.     245.     382.     405.
    26       0.       0.       0.       0.       0.       0.       0.     579.     309.     157.     149.      95.     258.
    27       0.       0.       0.       0.       0.       0.       0.     602.     428.     273.     202.     239.     349.
    28       0.       0.       0.       0.       0.       0.       0.     613.     322.     177.     199.     289.     320.
    29       0.       0.       0.       0.       0.       0.       0.     555.     359.     240.     255.     251.     332.
    30       0.       0.       0.       0.       0.       0.       0.     678.     467.     315.     239.     403.     421.
    31       0.       0.       0.       0.       0.       0.       0.     626.     295.     230.     186.     204.     308.
    32       0.       0.       0.       0.       0.       0.       0.     597.     429.     351.     283.     393.     410.
    33       0.       0.       0.       0.       0.       0.       0.     601.     311.     240.     164.     146.     292.
    34       0.       0.       0.       0.       0.       0.       0.     664.     368.     243.     167.     119.     312.
    35       0.       0.       0.       0.       0.       0.       0.     704.     392.     302.     204.     265.     373.
    36       0.       0.       0.       0.       0.       0.       0.     726.     440.     320.     247.     292.     405.
    37       0.       0.       0.       0.       0.       0.       0.     604.     373.     216.     243.     250.     337.
    38       0.       0.       0.       0.       0.       0.       0.     610.     354.     243.     175.     195.     315.
    39       0.       0.       0.       0.       0.       0.       0.     545.     336.     261.     223.     354.     344.
    40       0.       0.       0.       0.       0.       0.       0.     617.     359.     244.     213.     170.     321.
    41       0.       0.       0.       0.       0.       0.       0.     560.     449.     309.     280.     461.     412.
    42       0.       0.       0.       0.       0.       0.       0.     610.     363.     244.     212.     271.     340.
    43       0.       0.       0.       0.       0.       0.       0.     775.     456.     303.     226.     285.     409.
    44       0.       0.       0.       0.       0.       0.       0.     704.     464.     263.     175.     331.     387.
    45       0.       0.       0.       0.       0.       0.       0.     548.     363.     203.     147.     106.     273.
    46       0.       0.       0.       0.       0.       0.       0.     631.     381.     290.     196.     258.     351.
    47       0.       0.       0.       0.       0.       0.       0.     636.     276.     145.     105.     154.     263.
    48       0.       0.       0.       0.       0.       0.       0.     497.     313.     181.     236.     242.     294.
    49       0.       0.       0.       0.       0.       0.       0.     572.     281.     176.     117.      36.     237.
    50       0.       0.       0.       0.       0.       0.       0.     538.     278.     182.     133.     146.     255.
    51       0.       0.       0.       0.       0.       0.       0.     516.     246.     159.      86.     130.     227.
    52       0.       0.       0.       0.       0.       0.       0.     571.     381.     275.     171.     225.     325.
    53       0.       0.       0.       0.       0.       0.       0.     494.     273.     180.     191.     141.     256.
    54       0.       0.       0.       0.       0.       0.       0.     481.     274.     193.     119.      39.     222.
    55       0.       0.       0.       0.       0.       0.       0.     499.     266.     176.     125.     137.     240.
    56       0.       0.       0.       0.       0.       0.       0.     590.     301.     228.     156.     320.     319.
    57       0.       0.       0.       0.       0.       0.       0.     590.     411.     305.     249.     476.     406.
    58       0.       0.       0.       0.       0.       0.       0.     594.     356.     294.     300.     441.     397.
    59       0.       0.       0.       0.       0.       0.       0.     694.     535.     420.     366.     504.     504.
    60       0.       0.       0.       0.       0.       0.       0.     669.     414.     296.     219.     319.     383.
    61       0.       0.       0.       0.       0.       0.       0.     881.     637.     373.     282.     493.     533.
    62       0.       0.       0.       0.       0.       0.       0.     652.     399.     199.     166.     322.     347.
    63       0.       0.       0.       0.       0.       0.       0.     725.     459.     220.     146.     133.     337.
    64       0.       0.       0.       0.       0.       0.       0.     802.     498.     250.     207.     164.     384.
    65       0.       0.       0.       0.       0.       0.       0.     669.     368.     220.     138.     141.     307.
    66       0.       0.       0.       0.       0.       0.       0.     583.     335.     176.     133.      79.     261.
    67       0.       0.       0.       0.       0.       0.       0.     476.     281.     186.     112.     106.     232.
